court_id,site_id,osm_ref,sport,role,parent_id,lat,lon,length_m,width_m,angle_deg,n_in_feature,n_children,n_overlay,subdivided,guessed,oversized,derived,ring
oh_3944984_-8438088:f513c3f,oh_3944984_-8438088,way/1487790968,tennis,court,,39.449995,-84.3806973,23.8,10.9,83.3,1,0,0,False,False,False,,"[[-84.3806454, 39.4498845], [-84.3806235, 39.4500978], [-84.3807491, 39.4501056], [-84.380771, 39.4498923]]"
oh_3944984_-8438088:ffc3352,oh_3944984_-8438088,way/1487790969,tennis,court,,39.449667,-84.3807315,23.8,10.9,83.3,1,0,0,False,False,False,,"[[-84.3806796, 39.4495564], [-84.3806577, 39.4497697], [-84.3807834, 39.4497775], [-84.3808053, 39.4495642]]"
oh_3944984_-8438088:f1b3f10,oh_3944984_-8438088,way/1487790970,tennis,court,,39.4496786,-84.3809013,23.8,10.9,83.3,1,0,0,False,False,False,,"[[-84.3808495, 39.449568], [-84.3808276, 39.4497813], [-84.3809532, 39.4497891], [-84.3809751, 39.4495758]]"
oh_3944984_-8438088:f21dfff,oh_3944984_-8438088,way/1487790971,tennis,court,,39.4496892,-84.3810734,23.8,10.9,83.3,1,0,0,False,False,False,,"[[-84.3810216, 39.4495786], [-84.3809997, 39.4497919], [-84.3811253, 39.4497997], [-84.3811472, 39.4495864]]"
oh_3945151_-8419699:fcc1e6f,oh_3945151_-8419699,way/34025993,tennis,court,,39.4515088,-84.1969885,39.8,17.0,88.0,1,0,0,False,False,False,,"[[-84.1968898, 39.4513299], [-84.1968898, 39.4516878], [-84.1970872, 39.4516878], [-84.1970872, 39.4513299]]"
oh_3945236_-8413431:fe26877,oh_3945236_-8413431,way/41230709,tennis,court,,39.4523661,-84.134304,39.1,17.8,85.8,1,0,0,False,False,False,,"[[-84.1342096, 39.4521871], [-84.1341924, 39.4525389], [-84.1343984, 39.452545], [-84.1344156, 39.4521932]]"
oh_3945359_-8393630:f4931b3,oh_3945359_-8393630,way/645918376,tennis,court,,39.4535852,-83.9363032,34.5,15.6,117.2,1,0,0,False,False,False,,"[[-83.936127, 39.4534834], [-83.9363214, 39.453755], [-83.9364795, 39.453687], [-83.9362851, 39.4534154]]"
oh_3945569_-8427845:f9e85fd,oh_3945569_-8427845,way/1490416773,tennis,court,,39.4556972,-84.2785477,23.9,11.2,81.9,1,0,0,False,False,False,,"[[-84.2784974, 39.4555848], [-84.2784684, 39.455799], [-84.278598, 39.4558095], [-84.278627, 39.4555953]]"
oh_3945569_-8427845:fc2cf64,oh_3945569_-8427845,way/1490416774,tennis,court,,39.4556837,-84.2783579,23.9,11.2,81.9,1,0,0,False,False,False,,"[[-84.2783077, 39.4555714], [-84.2782787, 39.4557856], [-84.2784082, 39.4557961], [-84.2784372, 39.4555819]]"
oh_3945675_-8386212:f81d6f5,oh_3945675_-8386212,way/135370263,tennis,court,,39.4567496,-83.8621216,37.7,20.0,92.3,1,0,0,False,False,False,,"[[-83.86199, 39.4565866], [-83.8620216, 39.4569255], [-83.8622531, 39.4569125], [-83.8622215, 39.4565736]]"
oh_3945720_-8422124:fa7a3fd,oh_3945720_-8422124,way/34025771,tennis,court,,39.4571999,-84.2212363,36.3,18.9,81.4,1,0,0,False,False,False,,"[[-84.221151, 39.4570279], [-84.2211031, 39.4573525], [-84.2213216, 39.4573719], [-84.2213695, 39.4570473]]"
oh_3946209_-8387594:fb0dae5,oh_3946209_-8387594,way/135370237,tennis,court,,39.4620871,-83.8759481,39.1,19.5,90.0,1,0,0,False,False,False,,"[[-83.8758279, 39.4619139], [-83.875842, 39.4622658], [-83.8760682, 39.4622604], [-83.8760541, 39.4619084]]"
oh_3946246_-8146118:f44fe0f,oh_3946246_-8146118,way/1282180946,tennis,court,,39.4624564,-81.4611764,24.1,11.3,92.0,1,0,0,False,False,False,,"[[-81.4611053, 39.4623499], [-81.4611167, 39.462567], [-81.4612475, 39.4625629], [-81.4612361, 39.4623458]]"
oh_3946256_-8427073:fd91630,oh_3946256_-8427073,way/1490416724,tennis,court,,39.4625583,-84.2706286,23.6,11.5,89.5,1,0,0,False,False,False,,"[[-84.2705579, 39.4624533], [-84.2705656, 39.4626661], [-84.2706993, 39.4626632], [-84.2706916, 39.4624504]]"
oh_3946256_-8427073:f25b9cd,oh_3946256_-8427073,way/1490416725,tennis,court,,39.4625552,-84.2708215,23.6,11.5,89.5,1,0,0,False,False,False,,"[[-84.2707508, 39.4624503], [-84.2707585, 39.4626631], [-84.2708922, 39.4626602], [-84.2708845, 39.4624474]]"
oh_3946497_-8417872:ff93e5a,oh_3946497_-8417872,way/1277871690,tennis,court,,39.4649832,-84.1790834,23.7,12.4,86.0,1,0,0,False,False,False,,"[[-84.1790162, 39.4648747], [-84.1790068, 39.465088], [-84.1791506, 39.4650918], [-84.17916, 39.4648785]]"
oh_3946497_-8417872:f81edb6,oh_3946497_-8417872,way/1277871691,tennis,court,,39.4649651,-84.17837,23.7,12.4,86.0,1,0,0,False,False,False,,"[[-84.1783027, 39.4648566], [-84.1782933, 39.4650699], [-84.1784372, 39.4650737], [-84.1784466, 39.4648604]]"
oh_3946497_-8417872:f6e47de,oh_3946497_-8417872,way/1277871692,tennis,court,,39.4649709,-84.178543,23.7,12.4,86.0,1,0,0,False,False,False,,"[[-84.1784757, 39.4648623], [-84.1784663, 39.4650756], [-84.1786102, 39.4650794], [-84.1786196, 39.4648661]]"
oh_3946497_-8417872:ff31693,oh_3946497_-8417872,way/1277871693,tennis,court,,39.464974,-84.1787113,23.7,12.4,86.0,1,0,0,False,False,False,,"[[-84.178644, 39.4648654], [-84.1786346, 39.4650787], [-84.1787785, 39.4650825], [-84.1787879, 39.4648692]]"
oh_3946497_-8417872:f9c2e8b,oh_3946497_-8417872,way/1277871694,tennis,court,,39.4649804,-84.1789156,23.7,12.4,86.0,1,0,0,False,False,False,,"[[-84.1788483, 39.4648718], [-84.1788389, 39.4650851], [-84.1789828, 39.4650889], [-84.1789922, 39.4648756]]"
oh_3946636_-8147286:fb723ce,oh_3946636_-8147286,way/1096399735,tennis,court,,39.4663605,-81.4728628,24.0,11.7,66.5,1,0,0,False,False,False,,"[[-81.4728554, 39.4662404], [-81.4727455, 39.4664392], [-81.4728702, 39.4664806], [-81.4729801, 39.4662818]]"
oh_3946737_-8148094:f35b6b0,oh_3946737_-8148094,way/404829151,tennis,court,,39.4673747,-81.4809429,23.8,10.8,154.2,1,0,0,False,False,False,,"[[-81.4807908, 39.4673725], [-81.4810406, 39.467465], [-81.4810949, 39.4673769], [-81.4808451, 39.4672844]]"
oh_3946989_-8420383:fed28ab,oh_3946989_-8420383,way/95462803,tennis,court,,39.4698945,-84.2038283,33.9,18.1,84.1,1,0,0,False,False,False,,"[[-84.2037367, 39.469737], [-84.2037105, 39.4700411], [-84.2039199, 39.4700519], [-84.2039461, 39.4697478]]"
oh_3947118_-8446249:f1f465f,oh_3947118_-8446249,way/1489981787,tennis,court,,39.4711855,-84.4623162,23.7,10.8,88.8,1,0,0,False,False,False,,"[[-84.4622511, 39.4710797], [-84.4622558, 39.4712931], [-84.4623814, 39.4712914], [-84.4623767, 39.471078]]"
oh_3947118_-8446249:f954265,oh_3947118_-8446249,way/1489981788,tennis,court,,39.4711829,-84.4624902,23.7,10.8,88.8,1,0,0,False,False,False,,"[[-84.4624251, 39.4710771], [-84.4624298, 39.4712905], [-84.4625554, 39.4712888], [-84.4625507, 39.4710754]]"
oh_3947118_-8446249:fe3fa50,oh_3947118_-8446249,way/1489981789,tennis,court,,39.4711801,-84.4626696,23.7,10.8,88.8,1,0,0,False,False,False,,"[[-84.4626044, 39.4710742], [-84.4626091, 39.4712876], [-84.4627347, 39.4712859], [-84.46273, 39.4710725]]"
oh_3947209_-8422829:f6eacb6,oh_3947209_-8422829,way/95467849,tennis,court,,39.4720866,-84.2282919,28.3,12.6,83.1,1,0,0,False,False,False,,"[[-84.2282332, 39.4719547], [-84.2282053, 39.472209], [-84.2283507, 39.4722186], [-84.2283786, 39.4719643]]"
oh_3947565_-8386683:f52ce13,oh_3947565_-8386683,way/579337182,tennis,court,,39.4756536,-83.8668331,37.6,19.8,24.9,1,0,0,False,False,False,,"[[-83.8669767, 39.4754982], [-83.8665863, 39.4756502], [-83.8666894, 39.4758091], [-83.8670798, 39.4756571]]"
oh_3947949_-8448595:f1286fa,oh_3947949_-8448595,way/1483122655,tennis,court,,39.4794919,-84.486293,24.0,10.9,88.6,1,0,0,False,False,False,,"[[-84.4862276, 39.4793848], [-84.4862317, 39.4796004], [-84.4863584, 39.479599], [-84.4863543, 39.4793834]]"
oh_3947949_-8448595:fb4445d,oh_3947949_-8448595,way/1483122656,tennis,court,,39.4794938,-84.4861209,24.0,10.9,88.6,1,0,0,False,False,False,,"[[-84.4860555, 39.4793867], [-84.4860596, 39.4796023], [-84.4861863, 39.4796009], [-84.4861822, 39.4793853]]"
oh_3947949_-8448595:fbbb256,oh_3947949_-8448595,way/1483122657,tennis,court,,39.4794949,-84.4859495,24.0,10.9,88.6,1,0,0,False,False,False,,"[[-84.4858841, 39.4793878], [-84.4858882, 39.4796034], [-84.4860149, 39.479602], [-84.4860108, 39.4793864]]"
oh_3947949_-8448595:f6a251c,oh_3947949_-8448595,way/1483122658,tennis,court,,39.4794942,-84.4857814,24.0,10.9,88.6,1,0,0,False,False,False,,"[[-84.485716, 39.4793871], [-84.4857201, 39.4796027], [-84.4858468, 39.4796013], [-84.4858427, 39.4793857]]"
oh_3947949_-8448595:f87a313,oh_3947949_-8448595,way/1483122659,tennis,court,,39.4794984,-84.4856071,24.0,10.9,88.6,1,0,0,False,False,False,,"[[-84.4855417, 39.4793913], [-84.4855457, 39.4796069], [-84.4856724, 39.4796055], [-84.4856684, 39.4793899]]"
oh_3948047_-8466560:f059c20,oh_3948047_-8466560,way/209533367,tennis,court,,39.4804688,-84.6656017,35.9,22.5,105.7,1,0,0,False,False,False,,"[[-84.665413, 39.4803464], [-84.6655419, 39.4806539], [-84.6657904, 39.4805913], [-84.6656615, 39.4802838]]"
oh_3948866_-8473374:f1c67bd,oh_3948866_-8473374,way/633776562,tennis,court,,39.488653,-84.7341014,23.9,10.6,89.2,1,0,0,False,False,False,,"[[-84.7340359, 39.4885468], [-84.7340434, 39.4887618], [-84.7341668, 39.4887592], [-84.7341593, 39.4885442]]"
oh_3948866_-8473374:fe6982e,oh_3948866_-8473374,way/633776563,tennis,court,,39.4886567,-84.7339249,23.9,10.9,89.2,1,0,0,False,False,False,,"[[-84.7338576, 39.4885505], [-84.7338651, 39.4887655], [-84.7339921, 39.4887628], [-84.7339846, 39.4885478]]"
oh_3948866_-8473374:fe6dc16,oh_3948866_-8473374,way/633776564,tennis,court,,39.4886604,-84.7337455,23.9,10.6,89.2,1,0,0,False,False,False,,"[[-84.7336802, 39.4885542], [-84.7336877, 39.4887692], [-84.7338107, 39.4887666], [-84.7338032, 39.4885516]]"
oh_3948866_-8473374:f89d81e,oh_3948866_-8473374,way/633776565,tennis,court,,39.4886641,-84.7335669,23.9,11.1,89.2,1,0,0,False,False,False,,"[[-84.7334988, 39.488558], [-84.7335063, 39.488773], [-84.7336351, 39.4887703], [-84.7336276, 39.4885553]]"
oh_3948866_-8473374:f7cb8e4,oh_3948866_-8473374,way/633776566,tennis,court,,39.4886679,-84.7333867,23.9,10.7,89.2,1,0,0,False,False,False,,"[[-84.733321, 39.4885617], [-84.7333285, 39.4887767], [-84.7334524, 39.4887741], [-84.7334449, 39.4885591]]"
oh_3948950_-8428004:f3f2498,oh_3948950_-8428004,way/100119761,tennis,court,,39.4894918,-84.2799413,32.3,16.3,79.5,2,0,0,True,False,False,,"[[-84.2798751, 39.4893373], [-84.2798201, 39.4896247], [-84.2800076, 39.4896462], [-84.2800626, 39.4893588]]"
oh_3948950_-8428004:f0223f1,oh_3948950_-8428004,way/100119761,tennis,court,,39.4895133,-84.2801289,32.3,16.3,79.5,2,0,0,True,False,False,,"[[-84.2800626, 39.4893588], [-84.2800076, 39.4896462], [-84.2801952, 39.4896678], [-84.2802502, 39.4893804]]"
oh_3949042_-8391996:f3ace25,oh_3949042_-8391996,way/1548031545,tennis,court,,39.4904178,-83.9199623,23.9,11.3,174.8,1,0,0,False,False,False,,"[[-83.9198198, 39.4904623], [-83.9200973, 39.4904748], [-83.9201049, 39.4903733], [-83.9198274, 39.4903608]]"
oh_3949106_-8429745:f78d1ea,oh_3949106_-8429745,way/100119746,tennis,court,,39.4910436,-84.2971135,36.6,18.3,84.4,4,0,0,True,False,False,,"[[-84.2970203, 39.4908742], [-84.2969946, 39.4912031], [-84.2972068, 39.491213], [-84.2972325, 39.4908842]]"
oh_3949106_-8429745:ffb77dd,oh_3949106_-8429745,way/100119746,tennis,court,,39.491054,-84.2973355,36.6,18.3,84.4,4,0,0,True,False,False,,"[[-84.2972423, 39.4908846], [-84.2972165, 39.4912135], [-84.2974288, 39.4912234], [-84.2974545, 39.4908946]]"
oh_3949106_-8429745:fcc7784,oh_3949106_-8429745,way/100119746,tennis,court,,39.4910645,-84.2975575,36.6,18.3,84.4,4,0,0,True,False,False,,"[[-84.2974642, 39.4908951], [-84.2974385, 39.4912239], [-84.2976507, 39.4912339], [-84.2976765, 39.490905]]"
oh_3949106_-8429745:f92760e,oh_3949106_-8429745,way/100119746,tennis,court,,39.4910749,-84.2977795,36.6,18.3,84.4,4,0,0,True,False,False,,"[[-84.2976862, 39.4909055], [-84.2976605, 39.4912343], [-84.2978727, 39.4912443], [-84.2978984, 39.4909154]]"
oh_3949160_-8396731:fa47e66,oh_3949160_-8396731,way/135370252,tennis,court,,39.4916028,-83.9673085,33.9,15.0,58.1,1,0,0,False,False,False,,"[[-83.9673317, 39.4914368], [-83.9671343, 39.4917012], [-83.9672854, 39.4917689], [-83.9674828, 39.4915045]]"
oh_3949208_-8435294:f99e0d3,oh_3949208_-8435294,way/1490554368;way/1490554369;way/1490554370;way/1490554371;way/1490554372;way/1490554373;way/1490554374;way/1490554375;way/1490554376;way/1490554377;way/1490554378;way/1490554379;way/1490554380;way/1,pickleball,court,,39.4924716,-84.352926,26.8,17.4,176.6,6,3,0,True,False,False,pickleball_cluster,"[[-84.352768, 39.4925473], [-84.3530794, 39.4925528], [-84.3530839, 39.4923959], [-84.3527726, 39.4923905]]"
oh_3949208_-8435294:fe35fb0,oh_3949208_-8435294,way/1490554368,pickleball,pb_child,oh_3949208_-8435294:f99e0d3,39.4924911,-84.353045,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.353011, 39.4924301], [-84.3530072, 39.4925507], [-84.3530791, 39.4925521], [-84.3530829, 39.4924315]]"
oh_3949208_-8435294:fbe422d,oh_3949208_-8435294,way/1490554369,pickleball,pb_child,oh_3949208_-8435294:f99e0d3,39.4924897,-84.3529258,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.3528918, 39.4924287], [-84.352888, 39.4925493], [-84.3529599, 39.4925507], [-84.3529637, 39.4924301]]"
oh_3949208_-8435294:f376a25,oh_3949208_-8435294,way/1490554370,pickleball,pb_child,oh_3949208_-8435294:f99e0d3,39.4924871,-84.3528063,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.3527723, 39.4924261], [-84.3527685, 39.4925467], [-84.3528403, 39.4925481], [-84.3528441, 39.4924275]]"
oh_3949208_-8435294:f160147,oh_3949208_-8435294,way/1490554368;way/1490554369;way/1490554370;way/1490554371;way/1490554372;way/1490554373;way/1490554374;way/1490554375;way/1490554376;way/1490554377;way/1490554378;way/1490554379;way/1490554380;way/1,pickleball,court,,39.4923147,-84.3529305,26.8,17.4,176.6,6,3,0,True,False,False,pickleball_cluster,"[[-84.3527726, 39.4923905], [-84.3530839, 39.4923959], [-84.3530885, 39.492239], [-84.3527772, 39.4922336]]"
oh_3949208_-8435294:fd4d5eb,oh_3949208_-8435294,way/1490554371,pickleball,pb_child,oh_3949208_-8435294:f160147,39.4923233,-84.3528107,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.3527766, 39.4922623], [-84.3527728, 39.4923829], [-84.3528447, 39.4923843], [-84.3528485, 39.4922637]]"
oh_3949208_-8435294:ff753e1,oh_3949208_-8435294,way/1490554372,pickleball,pb_child,oh_3949208_-8435294:f160147,39.4923259,-84.3529302,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.3528962, 39.4922649], [-84.3528924, 39.4923855], [-84.3529642, 39.4923869], [-84.352968, 39.4922663]]"
oh_3949208_-8435294:fe15034,oh_3949208_-8435294,way/1490554373,pickleball,pb_child,oh_3949208_-8435294:f160147,39.4923273,-84.3530494,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3530154, 39.4922663], [-84.3530115, 39.4923868], [-84.3530834, 39.4923882], [-84.3530873, 39.4922677]]"
oh_3949208_-8435294:fc04c81,oh_3949208_-8435294,way/1490554368;way/1490554369;way/1490554370;way/1490554371;way/1490554372;way/1490554373;way/1490554374;way/1490554375;way/1490554376;way/1490554377;way/1490554378;way/1490554379;way/1490554380;way/1,pickleball,court,,39.4918441,-84.3529443,26.8,17.4,176.6,6,3,0,True,False,False,pickleball_cluster,"[[-84.3527863, 39.4919198], [-84.3530977, 39.4919253], [-84.3531022, 39.4917684], [-84.3527909, 39.4917629]]"
oh_3949208_-8435294:fea63e1,oh_3949208_-8435294,way/1490554374,pickleball,pb_child,oh_3949208_-8435294:fc04c81,39.4918325,-84.3528253,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3527913, 39.4917715], [-84.3527874, 39.4918921], [-84.3528593, 39.4918935], [-84.3528632, 39.4917729]]"
oh_3949208_-8435294:f7235a7,oh_3949208_-8435294,way/1490554375,pickleball,pb_child,oh_3949208_-8435294:fc04c81,39.4918351,-84.3529449,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.3529109, 39.4917741], [-84.3529071, 39.4918947], [-84.3529789, 39.4918961], [-84.3529827, 39.4917755]]"
oh_3949208_-8435294:f4e26a9,oh_3949208_-8435294,way/1490554376,pickleball,pb_child,oh_3949208_-8435294:fc04c81,39.4918365,-84.3530641,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3530301, 39.4917755], [-84.3530262, 39.4918961], [-84.3530981, 39.4918975], [-84.353102, 39.4917769]]"
oh_3949208_-8435294:f2c2b1b,oh_3949208_-8435294,way/1490554368;way/1490554369;way/1490554370;way/1490554371;way/1490554372;way/1490554373;way/1490554374;way/1490554375;way/1490554376;way/1490554377;way/1490554378;way/1490554379;way/1490554380;way/1,pickleball,court,,39.4916872,-84.3529489,26.8,17.4,176.6,6,3,0,True,False,False,pickleball_cluster,"[[-84.3527909, 39.4917629], [-84.3531022, 39.4917684], [-84.3531068, 39.4916115], [-84.3527955, 39.4916061]]"
oh_3949208_-8435294:fdf954f,oh_3949208_-8435294,way/1490554377,pickleball,pb_child,oh_3949208_-8435294:f2c2b1b,39.4916673,-84.3528299,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.3527958, 39.4916063], [-84.352792, 39.4917269], [-84.3528639, 39.4917283], [-84.3528677, 39.4916077]]"
oh_3949208_-8435294:f4df085,oh_3949208_-8435294,way/1490554378,pickleball,pb_child,oh_3949208_-8435294:f2c2b1b,39.4916698,-84.3529494,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3529154, 39.4916089], [-84.3529115, 39.4917294], [-84.3529834, 39.4917308], [-84.3529873, 39.4916103]]"
oh_3949208_-8435294:fbfdc32,oh_3949208_-8435294,way/1490554379,pickleball,pb_child,oh_3949208_-8435294:f2c2b1b,39.4916712,-84.3530685,13.4,6.2,86.5,1,0,0,False,False,False,,"[[-84.3530345, 39.4916102], [-84.3530307, 39.4917308], [-84.3531026, 39.4917322], [-84.3531064, 39.4916116]]"
oh_3949208_-8435294:f00361d,oh_3949208_-8435294,way/1490554368;way/1490554369;way/1490554370;way/1490554371;way/1490554372;way/1490554373;way/1490554374;way/1490554375;way/1490554376;way/1490554377;way/1490554378;way/1490554379;way/1490554380;way/1,pickleball,court,,39.492001,-84.3529397,26.8,17.4,176.6,6,2,0,True,False,False,pickleball_cluster,"[[-84.3527817, 39.4920767], [-84.3530931, 39.4920821], [-84.3530977, 39.4919253], [-84.3527863, 39.4919198]]"
oh_3949208_-8435294:f7e9626,oh_3949208_-8435294,way/1490554380,pickleball,pb_child,oh_3949208_-8435294:f00361d,39.4919998,-84.3528557,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3528217, 39.4919388], [-84.3528178, 39.4920594], [-84.3528897, 39.4920608], [-84.3528936, 39.4919402]]"
oh_3949208_-8435294:ff9fe9b,oh_3949208_-8435294,way/1490554381,pickleball,pb_child,oh_3949208_-8435294:f00361d,39.4920037,-84.3530273,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3529933, 39.4919428], [-84.3529894, 39.4920633], [-84.3530613, 39.4920647], [-84.3530652, 39.4919442]]"
oh_3949208_-8435294:ff0e029,oh_3949208_-8435294,way/1490554368;way/1490554369;way/1490554370;way/1490554371;way/1490554372;way/1490554373;way/1490554374;way/1490554375;way/1490554376;way/1490554377;way/1490554378;way/1490554379;way/1490554380;way/1,pickleball,court,,39.4921579,-84.3529351,26.8,17.4,176.6,6,2,0,True,False,False,pickleball_cluster,"[[-84.3527772, 39.4922336], [-84.3530885, 39.492239], [-84.3530931, 39.4920821], [-84.3527817, 39.4920767]]"
oh_3949208_-8435294:f27a944,oh_3949208_-8435294,way/1490554382,pickleball,pb_child,oh_3949208_-8435294:ff0e029,39.4921615,-84.3530215,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3529875, 39.4921006], [-84.3529836, 39.4922211], [-84.3530555, 39.4922225], [-84.3530594, 39.492102]]"
oh_3949208_-8435294:fff9a53,oh_3949208_-8435294,way/1490554383,pickleball,pb_child,oh_3949208_-8435294:ff0e029,39.4921576,-84.3528499,13.4,6.2,86.4,1,0,0,False,False,False,,"[[-84.3528159, 39.4920966], [-84.352812, 39.4922172], [-84.3528839, 39.4922186], [-84.3528878, 39.492098]]"
oh_3949432_-8441314:f3b8606,oh_3949432_-8441314,way/700819104,tennis,court,,39.494321,-84.4131407,32.7,14.5,83.5,1,0,0,False,False,False,,"[[-84.4130711, 39.4941691], [-84.4130423, 39.4944629], [-84.4132102, 39.4944728], [-84.413239, 39.494179]]"
oh_3949437_-8208736:f963b90,oh_3949437_-8208736,way/1025246247,tennis,court,,39.4943702,-82.0873565,35.5,14.5,106.6,1,0,0,False,False,False,,"[[-82.0872148, 39.4942371], [-82.0873377, 39.4945422], [-82.0874982, 39.4945034], [-82.0873753, 39.4941983]]"
oh_3949793_-8432572:f414d16,oh_3949793_-8432572,way/99999363,tennis,court,,39.4979262,-84.3257186,36.2,16.3,80.3,1,0,0,False,False,False,,"[[-84.3256527, 39.497755], [-84.3255972, 39.4980781], [-84.3257845, 39.4980974], [-84.32584, 39.4977743]]"
oh_3950444_-8418466:f908dd6,oh_3950444_-8418466,way/244392301,tennis,court,,39.5044391,-84.1846576,37.2,19.7,65.8,1,0,0,False,False,False,,"[[-84.1846332, 39.5042503], [-84.1844698, 39.5045608], [-84.1846819, 39.5046278], [-84.1848453, 39.5043173]]"
oh_3950656_-8475476:f328084,oh_3950656_-8475476,way/1486820674,tennis,court,,39.5065587,-84.7548575,23.8,10.7,86.3,1,0,2,False,False,False,,"[[-84.7547984, 39.5064503], [-84.754792, 39.5066648], [-84.7549166, 39.506667], [-84.754923, 39.5064525]]"
oh_3950656_-8475476:f85d8b8,oh_3950656_-8475476,way/1486820672,pickleball,pb_child,oh_3950656_-8475476:f328084,39.5064759,-84.7548616,13.4,6.2,86.2,1,0,0,False,False,False,,"[[-84.7548274, 39.506415], [-84.7548236, 39.5065354], [-84.7548959, 39.5065368], [-84.7548997, 39.5064164]]"
oh_3950656_-8475476:f9bd60d,oh_3950656_-8475476,way/1486820673,pickleball,pb_child,oh_3950656_-8475476:f328084,39.5066402,-84.754857,13.4,6.2,86.2,1,0,0,False,False,False,,"[[-84.7548228, 39.5065793], [-84.7548189, 39.5066997], [-84.7548912, 39.5067011], [-84.7548951, 39.5065807]]"
oh_3950656_-8475476:f8470a2,oh_3950656_-8475476,way/1486820668;way/1486820669;way/1486820670;way/1486820671,pickleball,court,,39.5066261,-84.7546684,23.8,15.8,176.2,2,2,0,True,False,False,pickleball_cluster,"[[-84.7545281, 39.5066947], [-84.7548042, 39.5067], [-84.7548088, 39.5065575], [-84.7545327, 39.5065522]]"
