site_id,lat,lon,n_features,sports,has_tennis,has_pickleball,has_padel,extent_m,oversized,any_indoor,osm_refs,state
oh_3873461_-8285801,38.734613,-82.85801,3,pickleball,False,True,False,24.8,False,False,way/1090292035;way/1354309564;way/1354309565,OH
oh_3876426_-8288919,38.764258,-82.889186,3,tennis,True,False,False,41.4,False,False,way/1180132694;way/1180132695;way/1180132696,OH
oh_3886055_-8285169,38.860551,-82.851686,3,tennis,True,False,False,39.6,False,False,way/598693970;way/598693971;way/598693972,OH
oh_3955895_-8285340,39.558955,-82.8534,4,tennis,True,False,False,61.2,False,False,way/1154153254;way/1154153255;way/1154153256;way/1154153257,OH
oh_3961060_-8292645,39.610598,-82.926454,1,tennis,True,False,False,38.0,False,False,way/425638533,OH
oh_3961116_-8291962,39.611158,-82.919625,3,tennis,True,False,False,42.7,False,False,way/425419357;way/1155059870;way/1155059871,OH
oh_3979884_-8290074,39.798839,-82.90074,1,tennis,True,False,False,37.9,False,False,way/1259528609,OH
oh_3984981_-8289389,39.849811,-82.893886,1,tennis,True,False,False,50.6,False,False,way/846803480,OH
oh_3985872_-8289236,39.858716,-82.892356,4,tennis,True,False,False,55.4,False,False,way/917582260;way/917582261;way/917582262;way/917582263,OH
oh_3988269_-8294159,39.882687,-82.941594,1,tennis,True,False,False,45.2,False,False,way/860883197,OH
oh_3990582_-8285546,39.905818,-82.85546,4,tennis,True,False,False,62.7,False,False,way/984777642;way/984777643;way/984777644;way/984777645,OH
oh_3992872_-8284105,39.928716,-82.841052,11,pickleball;tennis,True,True,False,166.8,False,False,way/802006960;way/802006961;way/802006962;way/802006963;way/802006967;way/923882236;way/1128367550;way/1128367551;way/1128367552;way/1128367553;way/1128367554,OH
oh_3993721_-8286270,39.937209,-82.862695,2,tennis,True,False,False,27.4,False,False,way/1487022023;way/1487022024,OH
oh_3994144_-8286582,39.941437,-82.865817,6,tennis,True,False,False,108.5,False,False,way/1277943788;way/1277943789;way/1277943790;way/1277943791;way/1277943792;way/1277943793,OH
oh_3994843_-8290720,39.948426,-82.907204,6,tennis,True,False,False,82.3,False,False,way/731999994;way/731999995;way/731999996;way/731999997;way/731999998;way/731999999,OH
oh_3995311_-8285830,39.95311,-82.858303,3,tennis,True,False,False,40.1,False,False,way/1321583024;way/1321583025;way/1321583026,OH
oh_3995300_-8293687,39.953004,-82.936874,1,tennis,True,False,False,75.6,False,False,way/254708577,OH
oh_3995878_-8288121,39.958775,-82.881208,1,tennis,True,False,False,37.5,False,False,way/727350057,OH
oh_3995959_-8288866,39.959595,-82.888658,5,tennis,True,False,False,78.1,False,False,way/1314965411;way/1314965412;way/1314965413;way/1314965414;way/1314965415,OH
oh_3996274_-8287019,39.962742,-82.870192,4,pickleball,False,True,False,37.5,False,False,way/1334996763;way/1334996764;way/1334996765;way/1334996766,OH
oh_3996327_-8292836,39.96327,-82.928356,5,tennis,True,False,False,170.6,False,False,way/1487034928;way/1487034929;way/1487034930;way/1487034931;way/1487034932,OH
oh_3996436_-8290909,39.964362,-82.909086,3,tennis,True,False,False,42.4,False,False,way/1487034751;way/1487034752;way/1487034753,OH
oh_3996448_-8294473,39.96448,-82.944727,1,tennis,True,False,False,27.1,False,False,way/829241760,OH
oh_3996707_-8284676,39.967073,-82.846757,1,tennis,True,False,False,24.1,False,False,way/1334996846,OH
oh_3997157_-8294389,39.971574,-82.943887,6,pickleball;tennis,True,True,False,49.5,False,False,way/1462200351;way/1462200352;way/1462200353;way/1462200354;way/1462200355;way/1462200356,OH
oh_3997310_-8285283,39.973104,-82.852829,3,pickleball;tennis,True,True,False,31.6,False,False,way/1487024579;way/1487024580;way/1487024581,OH
oh_3997367_-8286954,39.973668,-82.869537,10,tennis,True,False,False,110.8,False,False,way/553689951;way/1432550669;way/1432550670;way/1487023427;way/1487023428;way/1487023429;way/1487023430;way/1487023431;way/1487023432;way/1487023433,OH
oh_3997494_-8285595,39.974943,-82.855947,2,tennis,True,False,False,35.2,False,False,way/1487024419;way/1487024420,OH
oh_3997526_-8283498,39.97526,-82.834978,1,tennis,True,False,False,37.7,False,False,way/553689532,OH
oh_3997861_-8283214,39.978615,-82.832144,2,tennis,True,False,False,28.3,False,False,way/553689499;way/1125970922,OH
oh_3997837_-8291874,39.978374,-82.91874,6,tennis,True,False,False,89.3,False,False,way/847838292;way/847838293;way/847838294;way/847838295;way/847838296;way/847838297,OH
oh_3997885_-8294219,39.978848,-82.94219,1,tennis,True,False,False,36.9,False,False,way/556675679,OH
oh_3998277_-8286102,39.982771,-82.861023,2,tennis,True,False,False,30.4,False,False,way/1487023863;way/1487023864,OH
oh_3998430_-8289068,39.984297,-82.890677,3,tennis,True,False,False,50.1,False,False,way/589275159;way/589275160;way/589275161,OH
oh_3998825_-8292418,39.98825,-82.92418,1,tennis,True,False,False,24.4,False,False,way/554642582,OH
oh_3999462_-8294406,39.994619,-82.944055,6,tennis,True,False,False,62.9,False,False,way/1487033289;way/1487033290;way/1487033291;way/1487033292;way/1487033293;way/1487033294,OH
oh_3999579_-8294822,39.99579,-82.948215,2,tennis,True,False,False,28.6,False,False,way/917582870;way/917582871,OH
oh_4000650_-8286276,40.006504,-82.862758,1,tennis,True,False,False,43.6,False,False,way/545293845,OH
oh_4000831_-8283000,40.008313,-82.829999,2,tennis,True,False,False,38.2,False,False,way/774627469;way/774627470,OH
oh_4001437_-8287911,40.014369,-82.879114,5,tennis,True,False,False,73.0,False,False,way/1487024782;way/1487024783;way/1487024784;way/1487024785;way/1487024786,OH
oh_4001556_-8287528,40.015565,-82.875282,1,tennis,True,False,False,37.6,False,False,way/171450403,OH
oh_4002736_-8288789,40.027365,-82.88789,1,tennis,True,False,False,63.1,False,False,way/640135035,OH
oh_4003084_-8287451,40.030838,-82.874507,1,tennis,True,False,False,36.8,False,False,way/630778390,OH
oh_4003430_-8287913,40.034296,-82.879127,1,tennis,True,False,False,34.4,False,False,way/648917241,OH
oh_4003496_-8287557,40.034965,-82.875573,1,tennis,True,False,False,25.0,False,False,way/631098044,OH
oh_4004213_-8292488,40.042126,-82.924884,3,tennis,True,False,False,46.6,False,False,way/1216665929;way/1216665930;way/1216665931,OH
oh_4005071_-8287684,40.050707,-82.876839,8,tennis,True,False,False,71.4,False,False,way/1487025900;way/1487025901;way/1487025902;way/1487025903;way/1487025904;way/1487025905;way/1487025906;way/1487025907,OH
oh_4005020_-8294298,40.050203,-82.942976,6,tennis,True,False,False,61.2,False,False,way/1524485355;way/1524485356;way/1524485357;way/1524485358;way/1524485359;way/1524485360,OH
oh_4006686_-8282940,40.066861,-82.8294,21,pickleball;tennis,True,True,False,228.0,False,False,way/324127157;way/324127158;way/1487026275;way/1487026276;way/1487026277;way/1487026278;way/1487026279;way/1487026280;way/1487026281;way/1487026282;way/1487026283;way/1487026284;way/1487026285;way/1487026286;way/1487026287;way/1487026288;way/1487026289;way/1487026290;way/1487026291;way/1487026292;way/1487026293,OH
oh_4006720_-8284291,40.067198,-82.842909,2,tennis,True,False,False,79.9,False,False,way/374589765;way/374589766,OH
oh_4007670_-8289690,40.076697,-82.896904,1,tennis,True,False,False,32.1,False,False,way/1230233182,OH
oh_4008226_-8292471,40.082255,-82.924714,4,tennis,True,False,False,59.6,False,False,way/917583584;way/917583585;way/917583586;way/917583587,OH
oh_4008637_-8287457,40.086365,-82.874572,4,tennis,True,False,False,57.2,False,False,way/622973682;way/622973684;way/622973686;way/622973687,OH
oh_4008676_-8286758,40.086763,-82.867578,1,tennis,True,False,False,24.4,False,False,way/554784612,OH
oh_4008726_-8287465,40.087256,-82.874652,1,tennis,True,False,False,35.8,False,False,way/667374470,OH
oh_4009354_-8286314,40.093537,-82.863141,2,pickleball,False,True,False,67.3,False,False,way/1432580426;way/1432580427,OH
oh_4009506_-8285436,40.095055,-82.854363,1,tennis,True,False,False,37.7,False,False,way/187990389,OH
oh_4011148_-8291205,40.111483,-82.912046,1,tennis,True,False,False,39.7,False,False,way/551631058,OH
oh_4011538_-8290533,40.115383,-82.905333,2,tennis,True,False,False,28.0,False,False,way/243016128;way/243016131,OH
oh_4011805_-8292128,40.118049,-82.921279,5,tennis,True,False,False,96.3,False,False,way/917584001;way/917584002;way/917584003;way/917584004;way/917584005,OH
oh_4012268_-8294946,40.122685,-82.949457,4,pickleball;tennis,True,True,False,32.0,False,False,way/1487028287;way/1487028288;way/1487028289;way/1487028290,OH
oh_4013120_-8293572,40.131203,-82.935722,6,tennis,True,False,False,62.7,False,False,way/465291380;way/465291381;way/465291382;way/465291383;way/465291384;way/465291385,OH
oh_4013392_-8289608,40.13392,-82.896078,5,tennis,True,False,False,71.0,False,False,way/120228170;way/1125073571;way/1125073572;way/1125073573;way/1125073574,OH
oh_4014057_-8291711,40.140571,-82.917113,6,pickleball;tennis,True,True,False,80.7,False,False,way/187636188;way/187636190;way/1125073587;way/1189771928;way/1189771929;way/1189771930,OH
oh_4014986_-8286072,40.149857,-82.860724,1,tennis,True,False,False,34.7,False,False,way/1112098206,OH
oh_4015267_-8289027,40.152665,-82.890271,1,tennis,True,False,False,50.2,False,False,way/1245136073,OH
oh_4015333_-8290595,40.15333,-82.905947,6,tennis,True,False,False,63.5,False,False,way/917584447;way/917584448;way/917584449;way/917584450;way/917584451;way/917584452,OH
oh_4016736_-8294557,40.167361,-82.945574,9,pickleball;tennis,True,True,False,107.3,False,False,way/1061542785;way/1061542786;way/1061542787;way/1061542788;way/1061542789;way/1061542790;way/1061542791;way/1061542792;way/1061542793,OH
oh_4016972_-8286303,40.169721,-82.863032,1,tennis,True,False,False,35.7,False,False,way/188007298,OH
oh_4016930_-8291218,40.169298,-82.91218,1,tennis,True,False,False,79.9,False,False,way/188006740,OH
oh_4017012_-8289129,40.170119,-82.89129,2,tennis,True,False,False,96.3,False,False,way/435150021;way/435150022,OH
oh_4020888_-8285136,40.20888,-82.851358,1,tennis,True,False,False,39.4,False,False,way/1449279184,OH
oh_4023496_-8285642,40.234962,-82.85642,5,tennis,True,False,False,83.6,False,False,way/561171660;way/1152733114;way/1152733115;way/1152733116;way/1152733117,OH
oh_4024636_-8288220,40.246356,-82.882197,5,tennis,True,False,False,71.9,False,False,way/561171427;way/1124567953;way/1124567954;way/1124567955;way/1124567956,OH
oh_4026455_-8287391,40.264555,-82.873907,5,tennis,True,False,False,70.6,False,False,way/1288224895;way/1288224896;way/1288224897;way/1288224898;way/1288224899,OH
oh_4027723_-8290380,40.27723,-82.903802,2,tennis,True,False,False,63.3,False,False,way/707530491;way/707542878,OH
oh_4040671_-8294453,40.40671,-82.944531,1,tennis,True,False,False,36.9,False,False,way/660090852,OH
oh_4049460_-8288394,40.494598,-82.883936,1,tennis,True,False,False,40.1,False,False,way/61014893,OH
oh_4129077_-8297564,41.290766,-82.975644,2,tennis,True,False,False,138.3,False,False,way/758783200;way/758783202,OH
oh_4150486_-8293608,41.504856,-82.936077,9,tennis,True,False,False,123.5,False,False,way/288812259;way/551957807;way/551957808;way/551957809;way/551957810;way/551957811;way/551957812;way/551957813;way/724565650,OH
oh_4151648_-8294146,41.516476,-82.941457,1,tennis,True,False,False,37.8,False,False,way/649186128,OH
oh_3852671_-8266865,38.526708,-82.668647,4,tennis,True,False,False,62.5,False,False,way/1281257803;way/1281257804;way/1281257805;way/1281257806,OH
oh_3853334_-8267546,38.533337,-82.675459,1,tennis,True,False,False,25.9,False,False,way/1154619827,OH
oh_3853873_-8268786,38.538729,-82.687858,6,pickleball,False,True,False,41.1,False,False,way/1474822646;way/1474822647;way/1474822648;way/1474822649;way/1474822650;way/1474822651,OH
oh_3855592_-8271124,38.555922,-82.711241,6,tennis,True,False,False,71.9,False,False,way/852219963;way/852219964;way/852219965;way/852219966;way/852219967;way/852219968,OH
oh_3903659_-8263494,39.036593,-82.634944,1,tennis,True,False,False,24.6,False,False,way/1521460787,OH
oh_3904462_-8263853,39.044624,-82.638528,2,pickleball,False,True,False,22.4,False,False,way/1524226611;way/1524226612,OH
oh_3904532_-8262858,39.045321,-82.628583,4,tennis,True,False,False,62.3,False,False,way/1180131739;way/1180131740;way/1180131741;way/1180131742,OH
oh_3904969_-8262911,39.049694,-82.629105,8,pickleball;tennis,True,True,False,57.4,False,False,way/1518300356;way/1518300357;way/1518300358;way/1518300359;way/1518300360;way/1518300361;way/1518300362;way/1518300363,OH
oh_3973756_-8274811,39.737561,-82.748115,1,tennis,True,False,False,26.2,False,False,way/918937413,OH
oh_3974306_-8264875,39.743059,-82.648747,2,tennis,True,False,False,31.6,False,False,way/1296767839;way/1296767840,OH
oh_3975690_-8275904,39.756902,-82.759035,1,tennis,True,False,False,40.3,False,False,way/973296087,OH
oh_3979832_-8269034,39.798315,-82.690341,5,tennis,True,False,False,60.7,False,False,way/1280555701;way/1280555702;way/1280555703;way/1280555704;way/1280555705,OH
oh_3983897_-8281119,39.838975,-82.811191,6,tennis,True,False,False,61.7,False,False,way/987200879;way/1487021079;way/1487021080;way/1487021081;way/1487021082;way/1487021083,OH
oh_3987803_-8275475,39.878031,-82.754755,12,tennis,True,False,False,148.6,False,False,way/637155881;way/637155883;way/637155885;way/637155886;way/637155887;way/637155889;way/637155892;way/637155893;way/637155895;way/637155896;way/637155898;way/637155900,OH
oh_3987819_-8274340,39.878188,-82.743397,4,pickleball;tennis,True,True,False,45.8,False,False,way/862372432;way/1128112411;way/1128112412;way/1128112413,OH
oh_3989633_-8271068,39.896334,-82.710681,1,tennis,True,False,False,25.4,False,False,way/1128109634,OH
oh_3989970_-8270254,39.899696,-82.70254,1,tennis,True,False,False,33.9,False,False,way/1290986150,OH
oh_3991146_-8273173,39.911462,-82.731731,6,tennis,True,False,False,66.3,False,False,way/917581814;way/917581815;way/917581816;way/917581817;way/917581818;way/917581819,OH
oh_3991337_-8273422,39.913373,-82.734217,6,tennis,True,False,False,92.9,False,False,way/1061444059;way/1061444060;way/1061444061;way/1061444062;way/1061444063;way/1061444064,OH
oh_3992865_-8275554,39.92865,-82.755544,1,tennis,True,False,False,24.1,False,False,way/1162138914,OH
oh_3995271_-8280421,39.952709,-82.804207,2,pickleball,False,True,False,18.9,False,False,way/1313881975;way/1313881976,OH
oh_3995852_-8266036,39.958524,-82.660365,6,tennis,True,False,False,64.0,False,False,way/1152836967;way/1412276640;way/1412276641;way/1412276642;way/1412276643;way/1412276644,OH
oh_3995813_-8280577,39.958131,-82.805767,4,tennis,True,False,False,58.3,False,False,way/916466340;way/1125970923;way/1125970924;way/1125970925,OH
oh_3996511_-8264845,39.965114,-82.648453,6,tennis,True,False,False,68.7,False,False,way/395841584;way/395841586;way/395841588;way/395841592;way/395841595;way/395841597,OH
oh_3996974_-8274712,39.969738,-82.747122,10,tennis,True,False,False,73.5,False,False,way/395841582;way/395841583;way/395841585;way/395841587;way/395841589;way/395841590;way/395841591;way/395841593;way/395841594;way/395841596,OH
oh_3997506_-8281288,39.975055,-82.812885,1,tennis,True,False,False,37.6,False,False,way/553690345,OH
oh_3997677_-8278207,39.976774,-82.782069,5,tennis,True,False,False,71.4,False,False,way/395842472;way/395842473;way/395842474;way/395842475;way/395842476,OH
oh_4001424_-8278173,40.014245,-82.78173,1,tennis,True,False,False,75.8,False,False,way/1107823666,OH
oh_4003133_-8281972,40.031331,-82.819716,1,tennis,True,False,False,32.4,False,False,way/554638916,OH
oh_4004258_-8281783,40.042582,-82.817827,1,tennis,True,False,False,37.2,False,False,way/551436897,OH
oh_4006028_-8280585,40.060277,-82.805854,2,tennis,True,False,False,86.6,False,False,way/1227043317;way/1227043323,OH
oh_4006578_-8280797,40.065782,-82.807967,1,tennis,True,False,False,24.6,False,False,way/1227043295,OH
oh_4006768_-8280351,40.067681,-82.803511,1,tennis,True,False,False,24.4,False,False,way/551869058,OH
oh_4008603_-8281487,40.086027,-82.814875,10,tennis,True,False,False,140.9,False,False,way/564014312;way/564014317;way/564014320;way/564014323;way/564014326;way/564014329;way/564014332;way/564014335;way/564014338;way/564014341,OH
oh_4010065_-8278684,40.10065,-82.786845,2,tennis,True,False,False,36.0,False,False,way/1432348909;way/1432348910,OH
oh_4010080_-8280953,40.100797,-82.809529,1,pickleball,False,True,False,13.9,False,False,way/953962809,OH
oh_4010890_-8281468,40.108904,-82.814684,2,pickleball,False,True,False,22.6,False,False,way/1526399898;way/1526399899,OH
oh_4011307_-8279049,40.113067,-82.790491,16,pickleball,False,True,False,128.3,False,False,way/1389894212;way/1389894213;way/1389894214;way/1389894215;way/1389894216;way/1389894217;way/1389894218;way/1389894219;way/1389894220;way/1389894221;way/1389894222;way/1389894223;way/1389894224;way/1389894225;way/1389894226;way/1389894227,OH
oh_4011750_-8278845,40.117503,-82.788455,6,pickleball;tennis,True,True,False,33.0,False,False,way/1487027240;way/1487027241;way/1487027242;way/1487027243;way/1487027244;way/1487027245,OH
oh_4054596_-8276312,40.545957,-82.763118,2,tennis,True,False,False,33.8,False,False,way/387204730;way/387204731,OH
oh_4055479_-8283008,40.554787,-82.830077,4,tennis,True,False,False,62.3,False,False,way/487428342;way/487428343;way/487428344;way/487428345,OH
oh_4062442_-8277744,40.624424,-82.777436,2,tennis,True,False,False,42.9,False,False,way/703913650;way/703913651,OH
oh_4070769_-8280824,40.707689,-82.808239,2,tennis,True,False,False,27.0,False,False,way/1486834252;way/1486834253,OH
oh_4072264_-8279204,40.722641,-82.792038,2,tennis,True,False,False,25.9,False,False,way/396085628;way/396085634,OH
oh_4073623_-8279737,40.736233,-82.797372,6,tennis,True,False,False,77.1,False,False,way/544766584;way/544766585;way/544766586;way/544766587;way/1151322082;way/1151322083,OH
oh_4080054_-8274111,40.80054,-82.74111,6,tennis,True,False,False,79.5,False,False,way/272486327;way/1199661945;way/1199661946;way/1199661947;way/1199661948;way/1199661949,OH
oh_4104441_-8271961,41.044405,-82.719605,6,tennis,True,False,False,95.0,False,False,way/1473421050;way/1473421051;way/1473421052;way/1473421053;way/1473421054;way/1473421055,OH
oh_4124887_-8269475,41.248871,-82.694752,2,tennis,True,False,False,30.6,False,False,way/1445364770;way/1445364773,OH
oh_4127913_-8284737,41.279133,-82.84737,2,tennis,True,False,False,27.9,False,False,way/263349393;way/263349394,OH
oh_4128242_-8284447,41.282423,-82.844475,5,tennis,True,False,False,77.0,False,False,way/186995695;way/544751215;way/544751216;way/544751217;way/544751218,OH
oh_4139628_-8280914,41.396279,-82.809136,2,tennis,True,False,False,25.8,False,False,way/1482586961;way/1482586962,OH
