court_id,site_id,from,to,year_from,year_to,confidence,n_courts_to,flagged,flag_reasons
oh_4132822_-8164102:c005,oh_4132822_-8164102,hybrid,tennis,2021,2023,0.455,1,True,low_confidence;reversion
oh_3874385_-8297608:c007,oh_3874385_-8297608,tennis,pickleball,2016,2018,0.456,1,True,low_confidence
oh_3888969_-8361618:c001,oh_3888969_-8361618,hybrid,removed,2021,2023,0.456,1,True,low_confidence
oh_3923302_-8460472:c005,oh_3923302_-8460472,tennis,hybrid,2019,2021,0.456,1,True,low_confidence
oh_3978394_-8404696:c002,oh_3978394_-8404696,tennis,hybrid,2019,2021,0.456,1,True,low_confidence
oh_4008226_-8292471:c004,oh_4008226_-8292471,tennis,hybrid,2019,2021,0.456,1,True,low_confidence
oh_4012358_-8304591:c012,oh_4012358_-8304591,hybrid,tennis,2013,2015,0.456,1,True,low_confidence;reversion
oh_4067647_-8257499:c006,oh_4067647_-8257499,tennis,removed,2021,2023,0.456,1,True,low_confidence
oh_4077614_-8192009:c002,oh_4077614_-8192009,hybrid,tennis,2019,2021,0.456,1,True,low_confidence;reversion
oh_4089108_-8389169:c004,oh_4089108_-8389169,hybrid,tennis,2015,2017,0.456,1,True,low_confidence;reversion
oh_4104200_-8196513:c004,oh_4104200_-8196513,hybrid,tennis,2013,2015,0.456,1,True,low_confidence;reversion
oh_4125358_-8304612:c002,oh_4125358_-8304612,hybrid,tennis,2011,2015,0.456,1,True,low_confidence;reversion
oh_3904966_-8434988:c002,oh_3904966_-8434988,hybrid,tennis,2022,2023,0.457,1,True,low_confidence;reversion
oh_3910623_-8438309:c001,oh_3910623_-8438309,hybrid,tennis,2019,2020,0.457,1,True,low_confidence;reversion
oh_3918797_-8432377:c001,oh_3918797_-8432377,tennis,hybrid,2019,2023,0.457,1,True,low_confidence
oh_3927231_-8449569:c001,oh_3927231_-8449569,tennis,removed,2017,2019,0.457,1,True,low_confidence
oh_3967130_-8412897:c003,oh_3967130_-8412897,removed,pickleball,2019,2021,0.457,1,True,low_confidence;reversion
oh_4004708_-8297096:c001,oh_4004708_-8297096,pickleball,hybrid,2017,2019,0.457,1,True,low_confidence
oh_4004708_-8297096:c001,oh_4004708_-8297096,hybrid,removed,2021,2023,0.457,1,True,low_confidence
oh_4019963_-8309988:c001,oh_4019963_-8309988,hybrid,tennis,2011,2013,0.457,1,True,low_confidence;reversion
oh_4029278_-8306518:c004,oh_4029278_-8306518,tennis,removed,2015,2017,0.457,1,True,low_confidence
oh_4076042_-8415974:c008,oh_4076042_-8415974,hybrid,tennis,2017,2019,0.457,1,True,low_confidence;reversion
oh_4117959_-8163297:c002,oh_4117959_-8163297,tennis,hybrid,2019,2023,0.457,1,True,low_confidence
oh_4128813_-8176087:c001,oh_4128813_-8176087,tennis,hybrid,2019,2021,0.457,1,True,low_confidence
oh_4135422_-8315661:c001,oh_4135422_-8315661,hybrid,tennis,2021,2023,0.457,1,True,low_confidence;reversion
oh_4149082_-8165499:c001,oh_4149082_-8165499,removed,tennis,2021,2023,0.457,1,True,low_confidence;reversion
oh_3914277_-8447945:c005,oh_3914277_-8447945,removed,tennis,2013,2017,0.458,1,True,low_confidence;reversion
oh_3934001_-8458543:c002,oh_3934001_-8458543,tennis,pickleball,2011,2013,0.458,1,True,low_confidence
oh_3934891_-8427577:c012,oh_3934891_-8427577,pickleball,tennis,2013,2015,0.458,1,True,low_confidence;reversion
oh_3957488_-8422330:c002,oh_3957488_-8422330,hybrid,tennis,2019,2021,0.458,1,True,low_confidence;reversion
oh_3980577_-8411944:c001,oh_3980577_-8411944,hybrid,tennis,2013,2015,0.458,1,True,low_confidence;reversion
oh_4012358_-8304591:c011,oh_4012358_-8304591,removed,hybrid,2019,2021,0.458,1,True,low_confidence;reversion
oh_4084508_-8177271:c001,oh_4084508_-8177271,tennis,hybrid,2021,2023,0.458,1,True,low_confidence
oh_4087889_-8265440:c001,oh_4087889_-8265440,tennis,hybrid,2017,2019,0.458,1,True,low_confidence
oh_4090352_-8429504:c001,oh_4090352_-8429504,removed,tennis,2015,2017,0.458,1,True,low_confidence;reversion
oh_4090352_-8429504:c001,oh_4090352_-8429504,tennis,hybrid,2017,2019,0.458,1,True,low_confidence
oh_4128722_-8435314:c003,oh_4128722_-8435314,removed,tennis,2015,2017,0.458,1,True,low_confidence;reversion
oh_3989970_-8270254:c001,oh_3989970_-8270254,hybrid,tennis,2021,2023,0.459,1,True,low_confidence;reversion
oh_4076370_-8381708:c001,oh_4076370_-8381708,hybrid,tennis,2011,2015,0.459,1,True,low_confidence;reversion
oh_4089627_-8364965:c001,oh_4089627_-8364965,tennis,hybrid,2019,2021,0.459,1,True,low_confidence
oh_4111638_-8316638:c004,oh_4111638_-8316638,hybrid,tennis,2013,2015,0.459,1,True,low_confidence;reversion
oh_4126470_-8164054:c001,oh_4126470_-8164054,hybrid,removed,2021,2023,0.459,1,True,low_confidence
oh_3922553_-8437384:c001,oh_3922553_-8437384,tennis,removed,2017,2021,0.46,1,True,low_confidence
oh_3954483_-8342363:c001,oh_3954483_-8342363,removed,tennis,2021,2023,0.46,1,True,low_confidence;reversion
oh_3992872_-8284105:c002,oh_3992872_-8284105,tennis,hybrid,2021,2023,0.46,1,True,low_confidence
oh_4001374_-8306353:c010,oh_4001374_-8306353,tennis,hybrid,2017,2019,0.46,1,True,low_confidence
oh_4004258_-8281783:c001,oh_4004258_-8281783,tennis,hybrid,2019,2021,0.46,1,True,low_confidence
oh_4005911_-8251706:c004,oh_4005911_-8251706,hybrid,removed,2021,2023,0.46,1,True,low_confidence
oh_3876426_-8288919:c002,oh_3876426_-8288919,tennis,hybrid,2019,2020,0.461,1,True,low_confidence
oh_3915962_-8437393:c001,oh_3915962_-8437393,tennis,hybrid,2021,2023,0.461,1,True,low_confidence
oh_3934257_-8434321:c002,oh_3934257_-8434321,hybrid,removed,2011,2013,0.461,1,True,low_confidence
oh_3997837_-8291874:c001,oh_3997837_-8291874,tennis,hybrid,2021,2023,0.461,1,True,low_confidence
oh_4004131_-8302172:c006,oh_4004131_-8302172,tennis,hybrid,2021,2023,0.461,1,True,low_confidence
oh_4011511_-8316645:c002,oh_4011511_-8316645,hybrid,tennis,2013,2015,0.461,1,True,low_confidence;reversion
oh_4052734_-8172099:c001,oh_4052734_-8172099,tennis,hybrid,2021,2023,0.461,1,True,low_confidence
oh_4090145_-8355789:c001,oh_4090145_-8355789,tennis,removed,2011,2015,0.461,1,True,low_confidence
oh_4150253_-8372870:c003,oh_4150253_-8372870,hybrid,tennis,2015,2019,0.461,1,True,low_confidence;reversion
oh_3931603_-8427097:c002,oh_3931603_-8427097,tennis,hybrid,2019,2021,0.462,1,True,low_confidence
oh_3950656_-8475476:c003,oh_3950656_-8475476,hybrid,tennis,2013,2015,0.462,1,True,low_confidence;reversion
oh_3963546_-8416232:c003,oh_3963546_-8416232,tennis,pickleball,2015,2017,0.462,1,True,low_confidence
oh_3995468_-8380935:c005,oh_3995468_-8380935,tennis,hybrid,2019,2021,0.462,1,True,low_confidence
oh_3997677_-8278207:c002,oh_3997677_-8278207,tennis,hybrid,2013,2015,0.462,1,True,low_confidence
oh_4123884_-8185331:c004,oh_4123884_-8185331,hybrid,tennis,2011,2015,0.462,1,True,low_confidence;reversion
oh_4134520_-8211010:c006,oh_4134520_-8211010,removed,tennis,2017,2019,0.462,1,True,low_confidence;reversion
oh_4143826_-8174047:c002,oh_4143826_-8174047,hybrid,tennis,2011,2015,0.462,1,True,low_confidence;reversion
oh_4030681_-8308177:c007,oh_4030681_-8308177,removed,tennis,2015,2017,0.463,1,True,low_confidence;reversion
oh_4066265_-8398105:c001,oh_4066265_-8398105,removed,tennis,2015,2021,0.463,1,True,low_confidence;reversion
oh_4104077_-8195925:c001,oh_4104077_-8195925,tennis,removed,2011,2015,0.463,1,True,low_confidence
oh_3896361_-8409384:c001,oh_3896361_-8409384,tennis,hybrid,2019,2021,0.464,1,True,low_confidence
oh_3902923_-8427071:c001,oh_3902923_-8427071,hybrid,tennis,2021,2022,0.464,1,True,low_confidence;reversion
oh_3957415_-8421539:c002,oh_3957415_-8421539,hybrid,tennis,2015,2019,0.464,1,True,low_confidence;reversion
oh_3973518_-8418907:c004,oh_3973518_-8418907,tennis,removed,2019,2021,0.464,1,True,low_confidence
oh_4000089_-8296564:c002,oh_4000089_-8296564,tennis,hybrid,2019,2021,0.464,1,True,low_confidence
oh_4006686_-8282940:c016,oh_4006686_-8282940,tennis,pickleball,2015,2019,0.464,1,True,low_confidence
oh_4025241_-8185697:c001,oh_4025241_-8185697,removed,pickleball,2017,2021,0.464,2,True,low_confidence;reversion
oh_4137691_-8164465:c006,oh_4137691_-8164465,pickleball,removed,2011,2013,0.464,1,True,low_confidence
oh_4151381_-8363696:c003,oh_4151381_-8363696,hybrid,tennis,2015,2017,0.464,1,True,low_confidence;reversion
oh_3912916_-8445396:c001,oh_3912916_-8445396,tennis,hybrid,2021,2023,0.465,1,True,low_confidence
oh_3916377_-8429343:c001,oh_3916377_-8429343,tennis,hybrid,2021,2023,0.465,1,True,low_confidence
oh_3928270_-8429712:c002,oh_3928270_-8429712,hybrid,tennis,2019,2021,0.465,1,True,low_confidence;reversion
oh_3934133_-8437411:c001,oh_3934133_-8437411,tennis,removed,2013,2019,0.465,1,True,low_confidence
oh_3969826_-8415678:c001,oh_3969826_-8415678,hybrid,tennis,2013,2015,0.465,1,True,low_confidence;reversion
oh_3994144_-8286582:c004,oh_3994144_-8286582,tennis,hybrid,2011,2013,0.465,1,True,low_confidence
oh_3995311_-8285830:c004,oh_3995311_-8285830,tennis,hybrid,2017,2019,0.465,1,True,low_confidence
oh_4003002_-8304705:c006,oh_4003002_-8304705,hybrid,tennis,2015,2017,0.465,1,True,low_confidence;reversion
oh_4030919_-8415451:c001,oh_4030919_-8415451,hybrid,tennis,2021,2023,0.465,1,True,low_confidence;reversion
oh_4147868_-8188138:c006,oh_4147868_-8188138,tennis,pickleball,2019,2021,0.465,2,True,low_confidence
oh_3871971_-8304723:c003,oh_3871971_-8304723,tennis,removed,2019,2020,0.466,1,True,low_confidence
oh_3902461_-8303519:c001,oh_3902461_-8303519,tennis,removed,2011,2013,0.466,1,True,low_confidence
oh_3908406_-8462136:c001,oh_3908406_-8462136,removed,tennis,2017,2018,0.466,1,True,low_confidence;reversion
oh_3916131_-8444233:c001,oh_3916131_-8444233,tennis,hybrid,2019,2021,0.466,1,True,low_confidence
oh_3938564_-8430547:c001,oh_3938564_-8430547,pickleball,hybrid,2013,2015,0.466,1,True,low_confidence
oh_3942055_-8446925:c002,oh_3942055_-8446925,hybrid,removed,2013,2019,0.466,1,True,low_confidence
oh_3965642_-8410117:c003,oh_3965642_-8410117,hybrid,tennis,2021,2023,0.466,1,True,low_confidence;reversion
oh_3965770_-8375675:c006,oh_3965770_-8375675,hybrid,tennis,2015,2017,0.466,1,True,low_confidence;reversion
oh_4005631_-8303609:c001,oh_4005631_-8303609,tennis,hybrid,2017,2019,0.466,1,True,low_confidence
oh_4015160_-8316617:c005,oh_4015160_-8316617,hybrid,tennis,2013,2015,0.466,1,True,low_confidence;reversion
oh_4056686_-8299393:c001,oh_4056686_-8299393,hybrid,tennis,2011,2017,0.466,1,True,low_confidence;reversion
oh_4130189_-8206102:c002,oh_4130189_-8206102,tennis,hybrid,2019,2021,0.466,1,True,low_confidence
oh_4151873_-8335344:c001,oh_4151873_-8335344,tennis,hybrid,2019,2021,0.466,1,True,low_confidence
oh_3916720_-8436389:c001,oh_3916720_-8436389,tennis,removed,2019,2021,0.467,1,True,low_confidence
oh_3920958_-8450663:c004,oh_3920958_-8450663,tennis,hybrid,2013,2015,0.467,1,True,low_confidence
oh_3994614_-8308222:c002,oh_3994614_-8308222,tennis,hybrid,2019,2021,0.467,1,True,low_confidence
oh_3997367_-8286954:c009,oh_3997367_-8286954,tennis,hybrid,2021,2023,0.467,1,True,low_confidence
oh_3999972_-8301999:c016,oh_3999972_-8301999,hybrid,tennis,2021,2023,0.467,1,True,low_confidence;reversion
oh_4001374_-8306353:c002,oh_4001374_-8306353,hybrid,tennis,2019,2021,0.467,1,True,low_confidence;reversion
oh_4006829_-8308149:c001,oh_4006829_-8308149,removed,tennis,2015,2017,0.467,1,True,low_confidence;reversion
oh_4048702_-8463740:c006,oh_4048702_-8463740,tennis,hybrid,2019,2021,0.467,1,True,low_confidence
oh_3909623_-8437141:c001,oh_3909623_-8437141,tennis,hybrid,2012,2013,0.468,1,True,low_confidence
oh_3911603_-8441090:c007,oh_3911603_-8441090,tennis,hybrid,2018,2019,0.468,1,True,low_confidence
oh_3925918_-8481040:c002,oh_3925918_-8481040,tennis,hybrid,2017,2018,0.468,1,True,low_confidence
oh_3934891_-8427577:c011,oh_3934891_-8427577,hybrid,tennis,2013,2017,0.468,1,True,low_confidence;reversion
oh_3967304_-8418191:c005,oh_3967304_-8418191,tennis,hybrid,2021,2023,0.468,1,True,low_confidence
oh_3970802_-8416517:c001,oh_3970802_-8416517,tennis,hybrid,2017,2019,0.468,1,True,low_confidence
oh_3973315_-8261527:c001,oh_3973315_-8261527,removed,pickleball,2019,2021,0.468,,True,low_confidence;reversion
oh_4001424_-8278173:c001,oh_4001424_-8278173,tennis,removed,2011,2015,0.468,1,True,low_confidence
oh_4116942_-8211621:c001,oh_4116942_-8211621,tennis,removed,2015,2017,0.468,1,True,low_confidence
oh_4144992_-8476269:c003,oh_4144992_-8476269,hybrid,tennis,2011,2012,0.468,1,True,low_confidence;reversion
oh_3876426_-8288919:c001,oh_3876426_-8288919,removed,tennis,2018,2019,0.469,1,True,low_confidence;reversion
oh_3888375_-8296506:c004,oh_3888375_-8296506,tennis,hybrid,2017,2019,0.469,1,True,low_confidence
oh_3911603_-8441090:c001,oh_3911603_-8441090,tennis,hybrid,2015,2016,0.469,1,True,low_confidence
oh_3912438_-8437324:c001,oh_3912438_-8437324,removed,pickleball,2016,2017,0.469,2,True,low_confidence;reversion
oh_3927366_-8444324:c008,oh_3927366_-8444324,removed,pickleball,2015,2017,0.469,,True,low_confidence;reversion
oh_3937749_-8456079:c001,oh_3937749_-8456079,tennis,hybrid,2011,2013,0.469,1,True,low_confidence
oh_3996974_-8274712:c004,oh_3996974_-8274712,hybrid,tennis,2021,2023,0.469,1,True,low_confidence;reversion
oh_4006686_-8282940:c008,oh_4006686_-8282940,tennis,hybrid,2019,2021,0.469,1,True,low_confidence
oh_4009521_-8306279:c001,oh_4009521_-8306279,hybrid,tennis,2011,2015,0.469,1,True,low_confidence;reversion
oh_4073437_-8254021:c003,oh_4073437_-8254021,tennis,removed,2011,2023,0.469,1,True,low_confidence
oh_4111638_-8316638:c002,oh_4111638_-8316638,hybrid,tennis,2013,2015,0.469,1,True,low_confidence;reversion
oh_4132822_-8164102:c004,oh_4132822_-8164102,hybrid,tennis,2013,2015,0.469,1,True,low_confidence;reversion
oh_3909556_-8456863:c004,oh_3909556_-8456863,tennis,hybrid,2018,2019,0.47,1,True,low_confidence
oh_3937812_-8434674:c008,oh_3937812_-8434674,tennis,pickleball,2013,2021,0.47,1,True,low_confidence
oh_3970802_-8416517:c002,oh_3970802_-8416517,tennis,hybrid,2017,2019,0.47,1,True,low_confidence
oh_3996690_-8201927:c001,oh_3996690_-8201927,removed,pickleball,2011,2017,0.47,1,True,low_confidence;reversion
oh_4012358_-8304591:c018,oh_4012358_-8304591,removed,tennis,2019,2023,0.47,1,True,low_confidence;reversion
oh_4018359_-8319694:c001,oh_4018359_-8319694,removed,tennis,2019,2021,0.47,1,True,low_confidence;reversion
oh_4075719_-8415421:c001,oh_4075719_-8415421,tennis,hybrid,2019,2021,0.47,1,True,low_confidence
oh_4136285_-8170486:c001,oh_4136285_-8170486,tennis,removed,2019,2023,0.47,1,True,low_confidence
oh_4145326_-8187315:c010,oh_4145326_-8187315,tennis,pickleball,2017,2019,0.47,1,True,low_confidence
oh_3908015_-8461682:c002,oh_3908015_-8461682,tennis,removed,2014,2016,0.471,1,True,low_confidence
oh_3911936_-8448993:c001,oh_3911936_-8448993,tennis,hybrid,2020,2021,0.471,1,True,low_confidence
oh_3917919_-8441648:c005,oh_3917919_-8441648,tennis,pickleball,2017,2019,0.471,1,True,low_confidence
oh_3919138_-8362600:c001,oh_3919138_-8362600,tennis,removed,2015,2019,0.471,1,True,low_confidence
oh_3927366_-8444324:c002,oh_3927366_-8444324,pickleball,tennis,2017,2019,0.471,1,True,low_confidence;reversion
oh_3927366_-8444324:c002,oh_3927366_-8444324,tennis,pickleball,2019,2021,0.471,,True,low_confidence
oh_3952396_-8433822:c001,oh_3952396_-8433822,removed,tennis,2021,2023,0.471,1,True,low_confidence;reversion
oh_3984981_-8289389:c001,oh_3984981_-8289389,tennis,hybrid,2017,2019,0.471,1,True,low_confidence
oh_3996091_-8381065:c001,oh_3996091_-8381065,removed,tennis,2013,2015,0.471,1,True,low_confidence;reversion
oh_3996974_-8274712:c008,oh_3996974_-8274712,tennis,hybrid,2017,2019,0.471,1,True,low_confidence
oh_3999375_-8390728:c004,oh_3999375_-8390728,removed,tennis,2013,2015,0.471,1,True,low_confidence;reversion
oh_4003382_-8316548:c002,oh_4003382_-8316548,tennis,removed,2021,2023,0.471,1,True,low_confidence
oh_4030029_-8307924:c002,oh_4030029_-8307924,removed,pickleball,2019,2021,0.471,1,True,low_confidence;reversion
oh_4126470_-8164054:c001,oh_4126470_-8164054,tennis,hybrid,2019,2021,0.471,1,True,low_confidence
oh_4129579_-8259692:c005,oh_4129579_-8259692,hybrid,tennis,2015,2017,0.471,1,True,low_confidence;reversion
oh_4156676_-8364724:c001,oh_4156676_-8364724,hybrid,tennis,2019,2021,0.471,1,True,low_confidence;reversion
oh_3925842_-8432642:c001,oh_3925842_-8432642,tennis,hybrid,2019,2021,0.472,1,True,low_confidence
oh_3926826_-8432728:c001,oh_3926826_-8432728,tennis,hybrid,2015,2019,0.472,1,True,low_confidence
oh_3931846_-8428896:c001,oh_3931846_-8428896,hybrid,tennis,2021,2023,0.472,1,True,low_confidence;reversion
oh_3934300_-8436307:c002,oh_3934300_-8436307,tennis,hybrid,2019,2021,0.472,1,True,low_confidence
oh_3964958_-8423494:c001,oh_3964958_-8423494,tennis,removed,2011,2013,0.472,1,True,low_confidence
oh_3987306_-8434346:c004,oh_3987306_-8434346,tennis,hybrid,2021,2023,0.472,1,True,low_confidence
oh_4003002_-8304705:c001,oh_4003002_-8304705,removed,tennis,2015,2017,0.472,1,True,low_confidence;reversion
oh_4003382_-8316548:c001,oh_4003382_-8316548,tennis,removed,2019,2021,0.472,1,True,low_confidence
oh_4005926_-8307610:c001,oh_4005926_-8307610,tennis,removed,2011,2015,0.472,1,True,low_confidence
oh_4025708_-8184780:c003,oh_4025708_-8184780,tennis,hybrid,2019,2021,0.472,1,True,low_confidence
oh_4145883_-8457109:c004,oh_4145883_-8457109,removed,tennis,2013,2019,0.472,1,True,low_confidence;reversion
oh_4148325_-8202099:c003,oh_4148325_-8202099,hybrid,tennis,2021,2023,0.472,1,True,low_confidence;reversion
oh_4150486_-8293608:c009,oh_4150486_-8293608,pickleball,tennis,2015,2017,0.472,1,True,low_confidence;reversion
oh_3921520_-8448488:c002,oh_3921520_-8448488,tennis,hybrid,2019,2021,0.473,1,True,low_confidence
oh_4001374_-8306353:c007,oh_4001374_-8306353,tennis,hybrid,2015,2017,0.473,1,True,low_confidence
oh_4001374_-8306353:c009,oh_4001374_-8306353,hybrid,removed,2015,2019,0.473,1,True,low_confidence
oh_4003002_-8304705:c012,oh_4003002_-8304705,tennis,pickleball,2011,2023,0.473,,True,low_confidence
oh_4012471_-8299859:c002,oh_4012471_-8299859,tennis,removed,2015,2019,0.473,1,True,low_confidence
oh_4025708_-8184780:c001,oh_4025708_-8184780,tennis,hybrid,2021,2023,0.473,1,True,low_confidence
oh_4067647_-8257499:c002,oh_4067647_-8257499,removed,tennis,2015,2017,0.473,1,True,low_confidence;reversion
oh_4104627_-8362463:c002,oh_4104627_-8362463,hybrid,tennis,2013,2015,0.473,1,True,low_confidence;reversion
oh_4138887_-8365591:c003,oh_4138887_-8365591,tennis,hybrid,2017,2019,0.473,1,True,low_confidence
oh_3909556_-8456863:c001,oh_3909556_-8456863,tennis,removed,2018,2019,0.474,1,True,low_confidence
oh_3925918_-8481040:c001,oh_3925918_-8481040,tennis,hybrid,2018,2019,0.474,1,True,low_confidence
oh_3965829_-8245295:c001,oh_3965829_-8245295,tennis,hybrid,2013,2015,0.474,1,True,low_confidence
oh_3972704_-8418670:c002,oh_3972704_-8418670,hybrid,tennis,2013,2015,0.474,1,True,low_confidence;reversion
oh_3982470_-8428367:c001,oh_3982470_-8428367,tennis,hybrid,2017,2019,0.474,1,True,low_confidence
oh_4158337_-8389048:c001,oh_4158337_-8389048,hybrid,tennis,2011,2013,0.474,1,True,low_confidence;reversion
oh_3912297_-8434477:c003,oh_3912297_-8434477,hybrid,tennis,2015,2019,0.475,1,True,low_confidence;reversion
oh_3974032_-8403635:c001,oh_3974032_-8403635,tennis,hybrid,2021,2023,0.475,1,True,low_confidence
oh_3978394_-8404696:c005,oh_3978394_-8404696,tennis,hybrid,2017,2019,0.475,1,True,low_confidence
oh_3994144_-8286582:c004,oh_3994144_-8286582,hybrid,tennis,2015,2017,0.475,1,True,low_confidence;reversion
oh_3996974_-8274712:c005,oh_3996974_-8274712,hybrid,tennis,2019,2021,0.475,1,True,low_confidence;reversion
oh_4000053_-8307502:c010,oh_4000053_-8307502,tennis,hybrid,2019,2021,0.475,1,True,low_confidence
oh_4000650_-8286276:c002,oh_4000650_-8286276,tennis,removed,2019,2021,0.475,1,True,low_confidence
oh_4003002_-8304705:c007,oh_4003002_-8304705,hybrid,tennis,2011,2015,0.475,1,True,low_confidence;reversion
oh_4094758_-8338284:c003,oh_4094758_-8338284,tennis,hybrid,2019,2021,0.475,1,True,low_confidence
oh_4135422_-8315661:c001,oh_4135422_-8315661,tennis,hybrid,2019,2021,0.475,1,True,low_confidence
oh_3923937_-8436360:c001,oh_3923937_-8436360,removed,pickleball,2011,2013,0.476,,True,low_confidence;reversion
oh_3925746_-8436127:c002,oh_3925746_-8436127,hybrid,tennis,2013,2015,0.476,1,True,low_confidence;reversion
