court_id,site_id,county,from,to,year_from,year_to,confidence,n_courts_to,flagged,flag_reasons
oh_3988081_-8421509:c007,oh_3988081_-8421509,Montgomery,tennis,pickleball,2013,2019,0.511,4,True,low_confidence
oh_3988081_-8421509:c008,oh_3988081_-8421509,Montgomery,tennis,pickleball,2013,2019,0.425,4,True,low_confidence
oh_3988216_-8298960:c001,oh_3988216_-8298960,Franklin,hybrid,tennis,2013,2015,0.661,1,True,reversion
oh_3988216_-8298960:c002,oh_3988216_-8298960,Franklin,hybrid,tennis,2013,2015,0.65,1,True,reversion
oh_3988216_-8298960:c003,oh_3988216_-8298960,Franklin,hybrid,tennis,2013,2015,0.657,1,True,reversion
oh_3988600_-8419664:c002,oh_3988600_-8419664,Montgomery,tennis,hybrid,2011,2013,0.535,1,True,low_confidence
oh_3988600_-8419664:c002,oh_3988600_-8419664,Montgomery,hybrid,tennis,2021,2023,0.512,1,True,low_confidence;reversion
oh_3988600_-8419664:c003,oh_3988600_-8419664,Montgomery,tennis,hybrid,2011,2013,0.631,1,False,
oh_3988600_-8419664:c003,oh_3988600_-8419664,Montgomery,hybrid,tennis,2019,2021,0.725,1,True,reversion
oh_3988600_-8419664:c004,oh_3988600_-8419664,Montgomery,tennis,removed,2019,2021,0.421,1,True,low_confidence
oh_3988600_-8419664:c004,oh_3988600_-8419664,Montgomery,removed,hybrid,2021,2023,0.343,1,True,low_confidence;reversion
oh_3988600_-8419664:c005,oh_3988600_-8419664,Montgomery,tennis,hybrid,2013,2019,0.355,1,True,low_confidence
oh_3988600_-8419664:c005,oh_3988600_-8419664,Montgomery,hybrid,tennis,2019,2021,0.413,1,True,low_confidence;reversion
oh_3989633_-8271068:c001,oh_3989633_-8271068,Fairfield,tennis,removed,2011,2013,0.93,1,False,
oh_3989633_-8271068:c001,oh_3989633_-8271068,Fairfield,removed,tennis,2013,2015,0.922,1,True,reversion
oh_3989692_-8311634:c008,oh_3989692_-8311634,Franklin,tennis,hybrid,2019,2021,0.521,1,True,low_confidence
oh_3989692_-8311634:c008,oh_3989692_-8311634,Franklin,hybrid,tennis,2021,2023,0.61,1,True,reversion
oh_3989716_-8430951:c001,oh_3989716_-8430951,Montgomery,tennis,removed,2013,2021,0.536,1,True,low_confidence
oh_3989716_-8430951:c002,oh_3989716_-8430951,Montgomery,tennis,removed,2021,2023,0.472,1,True,low_confidence
oh_3989749_-8306061:c001,oh_3989749_-8306061,Franklin,tennis,removed,2011,2013,0.797,1,False,
oh_3989749_-8306061:c001,oh_3989749_-8306061,Franklin,removed,tennis,2013,2015,0.596,1,True,low_confidence;reversion
oh_3989855_-8201459:c001,oh_3989855_-8201459,Muskingum,hybrid,tennis,2017,2019,0.587,1,True,low_confidence;reversion
oh_3989855_-8201459:c001,oh_3989855_-8201459,Muskingum,tennis,removed,2021,2023,0.727,1,False,
oh_3989855_-8201459:c002,oh_3989855_-8201459,Muskingum,tennis,hybrid,2013,2017,0.391,1,True,low_confidence
oh_3989855_-8201459:c002,oh_3989855_-8201459,Muskingum,hybrid,tennis,2017,2019,0.737,1,True,reversion
oh_3989855_-8201459:c002,oh_3989855_-8201459,Muskingum,tennis,removed,2021,2023,0.551,1,True,low_confidence
oh_3989970_-8270254:c001,oh_3989970_-8270254,Fairfield,tennis,removed,2011,2013,0.913,1,False,
oh_3989970_-8270254:c001,oh_3989970_-8270254,Fairfield,removed,tennis,2013,2015,0.7,1,True,reversion
oh_3990460_-8344667:c001,oh_3990460_-8344667,Madison,tennis,hybrid,2011,2013,0.716,1,False,
oh_3990460_-8344667:c001,oh_3990460_-8344667,Madison,hybrid,removed,2013,2015,0.681,1,False,
oh_3990460_-8344667:c001,oh_3990460_-8344667,Madison,removed,tennis,2015,2017,0.478,1,True,low_confidence;reversion
oh_3990460_-8344667:c004,oh_3990460_-8344667,Madison,tennis,hybrid,2011,2013,0.842,1,False,
oh_3990460_-8344667:c004,oh_3990460_-8344667,Madison,hybrid,tennis,2013,2015,0.512,1,True,low_confidence;reversion
oh_3990460_-8344667:c005,oh_3990460_-8344667,Madison,tennis,removed,2011,2013,0.61,1,False,
oh_3990460_-8344667:c005,oh_3990460_-8344667,Madison,removed,tennis,2013,2015,0.461,1,True,low_confidence;reversion
oh_3990856_-8296791:c001,oh_3990856_-8296791,Franklin,removed,tennis,2015,2017,0.852,1,True,reversion
oh_3990856_-8296791:c002,oh_3990856_-8296791,Franklin,tennis,removed,2011,2013,0.557,1,True,low_confidence
oh_3990856_-8296791:c002,oh_3990856_-8296791,Franklin,removed,tennis,2015,2017,0.48,1,True,low_confidence;reversion
oh_3990856_-8296791:c002,oh_3990856_-8296791,Franklin,tennis,hybrid,2019,2021,0.554,1,True,low_confidence
oh_3990856_-8296791:c003,oh_3990856_-8296791,Franklin,removed,tennis,2015,2019,0.773,1,True,reversion
oh_3990856_-8296791:c004,oh_3990856_-8296791,Franklin,removed,tennis,2015,2017,0.841,1,True,reversion
oh_3991341_-8399458:c003,oh_3991341_-8399458,Clark,tennis,hybrid,2021,2023,0.642,1,False,
oh_3991480_-8380788:c001,oh_3991480_-8380788,Clark,removed,tennis,2013,2017,0.815,1,True,reversion
oh_3991480_-8380788:c001,oh_3991480_-8380788,Clark,tennis,hybrid,2019,2021,0.654,1,False,
oh_3991480_-8380788:c002,oh_3991480_-8380788,Clark,removed,tennis,2013,2017,0.742,1,True,reversion
oh_3991480_-8380788:c002,oh_3991480_-8380788,Clark,tennis,hybrid,2021,2023,0.486,1,True,low_confidence
oh_3991480_-8380788:c003,oh_3991480_-8380788,Clark,removed,tennis,2013,2017,0.666,1,True,reversion
oh_3991480_-8380788:c003,oh_3991480_-8380788,Clark,tennis,hybrid,2021,2023,0.706,1,False,
oh_3991480_-8380788:c004,oh_3991480_-8380788,Clark,removed,tennis,2013,2017,0.717,1,True,reversion
oh_3991480_-8380788:c005,oh_3991480_-8380788,Clark,removed,tennis,2013,2017,0.767,1,True,reversion
oh_3991480_-8380788:c005,oh_3991480_-8380788,Clark,tennis,hybrid,2019,2021,0.631,1,False,
oh_3991827_-8241952:c001,oh_3991827_-8241952,Perry,tennis,hybrid,2011,2013,0.864,1,False,
oh_3991827_-8241952:c001,oh_3991827_-8241952,Perry,hybrid,tennis,2015,2017,0.483,1,True,low_confidence;reversion
oh_3991827_-8241952:c001,oh_3991827_-8241952,Perry,tennis,hybrid,2019,2021,0.421,1,True,low_confidence
oh_3992723_-8306626:c001,oh_3992723_-8306626,Franklin,tennis,hybrid,2011,2013,0.264,1,True,low_confidence
oh_3992723_-8306626:c001,oh_3992723_-8306626,Franklin,hybrid,tennis,2015,2017,0.457,1,True,low_confidence;reversion
oh_3992723_-8306626:c002,oh_3992723_-8306626,Franklin,hybrid,tennis,2011,2015,0.318,1,True,low_confidence;reversion
oh_3992765_-8313462:c001,oh_3992765_-8313462,Franklin,tennis,hybrid,2019,2021,0.561,1,True,low_confidence
oh_3992765_-8313462:c001,oh_3992765_-8313462,Franklin,hybrid,tennis,2021,2023,0.56,1,True,low_confidence;reversion
oh_3992872_-8284105:c012,oh_3992872_-8284105,Franklin,tennis,pickleball,2013,2015,0.43,3,True,low_confidence
oh_3993305_-8327670:c001,oh_3993305_-8327670,Madison,tennis,hybrid,2021,2023,0.406,1,True,low_confidence
oh_3993341_-8309245:c001,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.837,1,True,reversion
oh_3993341_-8309245:c002,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.627,1,True,reversion
oh_3993341_-8309245:c003,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.822,1,True,reversion
oh_3993341_-8309245:c004,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.864,1,True,reversion
oh_3993341_-8309245:c005,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.845,1,True,reversion
oh_3993341_-8309245:c006,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.858,1,True,reversion
oh_3993341_-8309245:c007,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.627,1,True,reversion
oh_3993341_-8309245:c008,oh_3993341_-8309245,Franklin,removed,tennis,2015,2017,0.631,1,True,reversion
oh_3993387_-8384055:c001,oh_3993387_-8384055,Clark,tennis,removed,2011,2013,0.43,1,True,low_confidence
oh_3993387_-8384055:c001,oh_3993387_-8384055,Clark,removed,hybrid,2013,2019,0.43,1,True,low_confidence;reversion
oh_3993387_-8384055:c001,oh_3993387_-8384055,Clark,hybrid,tennis,2019,2021,0.401,1,True,low_confidence;reversion
oh_3993387_-8384055:c002,oh_3993387_-8384055,Clark,tennis,hybrid,2017,2019,0.639,1,False,
oh_3993387_-8384055:c002,oh_3993387_-8384055,Clark,hybrid,tennis,2021,2023,0.532,1,True,low_confidence;reversion
oh_3993387_-8384055:c003,oh_3993387_-8384055,Clark,tennis,removed,2011,2013,0.451,1,True,low_confidence
oh_3993387_-8384055:c003,oh_3993387_-8384055,Clark,removed,hybrid,2013,2019,0.385,1,True,low_confidence;reversion
oh_3993387_-8384055:c003,oh_3993387_-8384055,Clark,hybrid,tennis,2021,2023,0.502,1,True,low_confidence;reversion
oh_3993487_-8244730:c001,oh_3993487_-8244730,Licking,tennis,hybrid,2011,2013,0.807,1,False,
oh_3993487_-8244730:c001,oh_3993487_-8244730,Licking,hybrid,tennis,2013,2015,0.831,1,True,reversion
oh_3993675_-8403448:c002,oh_3993675_-8403448,Clark,removed,tennis,2011,2023,0.571,1,True,low_confidence;reversion
oh_3993675_-8403448:c003,oh_3993675_-8403448,Clark,removed,tennis,2011,2019,0.439,1,True,low_confidence;reversion
oh_3993721_-8286270:c001,oh_3993721_-8286270,Franklin,tennis,hybrid,2015,2019,0.388,1,True,low_confidence
oh_3993721_-8286270:c001,oh_3993721_-8286270,Franklin,hybrid,removed,2019,2023,0.588,1,True,low_confidence
oh_3993804_-8381480:c001,oh_3993804_-8381480,Clark,tennis,removed,2017,2019,0.849,1,False,
oh_3993804_-8381480:c002,oh_3993804_-8381480,Clark,tennis,removed,2017,2019,0.813,1,False,
oh_3993804_-8381480:c003,oh_3993804_-8381480,Clark,tennis,removed,2017,2019,0.807,1,False,
oh_3993804_-8381480:c004,oh_3993804_-8381480,Clark,tennis,removed,2017,2021,0.785,1,False,
oh_3993804_-8381480:c005,oh_3993804_-8381480,Clark,tennis,hybrid,2011,2013,0.69,1,False,
oh_3993804_-8381480:c005,oh_3993804_-8381480,Clark,hybrid,tennis,2013,2015,0.542,1,True,low_confidence;reversion
oh_3993804_-8381480:c005,oh_3993804_-8381480,Clark,tennis,removed,2017,2021,0.721,1,False,
oh_3993804_-8381480:c006,oh_3993804_-8381480,Clark,tennis,hybrid,2011,2013,0.675,1,False,
oh_3993804_-8381480:c006,oh_3993804_-8381480,Clark,hybrid,tennis,2013,2015,0.729,1,True,reversion
oh_3994117_-8328946:c001,oh_3994117_-8328946,Madison,tennis,removed,2011,2013,0.63,1,False,
oh_3994117_-8328946:c001,oh_3994117_-8328946,Madison,removed,tennis,2015,2019,0.56,1,True,low_confidence;reversion
oh_3994117_-8328946:c001,oh_3994117_-8328946,Madison,tennis,removed,2021,2023,0.538,1,True,low_confidence
oh_3994117_-8328946:c002,oh_3994117_-8328946,Madison,tennis,removed,2011,2013,0.625,1,False,
oh_3994117_-8328946:c002,oh_3994117_-8328946,Madison,removed,tennis,2015,2019,0.591,1,True,low_confidence;reversion
oh_3994117_-8328946:c003,oh_3994117_-8328946,Madison,tennis,removed,2021,2023,0.942,1,False,
oh_3994144_-8286582:c001,oh_3994144_-8286582,Franklin,tennis,removed,2011,2013,0.599,1,True,low_confidence
oh_3994144_-8286582:c001,oh_3994144_-8286582,Franklin,removed,hybrid,2019,2023,0.246,1,True,low_confidence;reversion
oh_3994144_-8286582:c002,oh_3994144_-8286582,Franklin,tennis,removed,2019,2023,0.686,1,False,
oh_3994144_-8286582:c003,oh_3994144_-8286582,Franklin,tennis,hybrid,2017,2019,0.412,1,True,low_confidence
oh_3994144_-8286582:c004,oh_3994144_-8286582,Franklin,removed,tennis,2015,2019,0.687,1,True,reversion
oh_3994144_-8286582:c004,oh_3994144_-8286582,Franklin,tennis,hybrid,2021,2023,0.338,1,True,low_confidence
oh_3994144_-8286582:c005,oh_3994144_-8286582,Franklin,removed,tennis,2019,2021,0.607,1,True,reversion
oh_3994144_-8286582:c005,oh_3994144_-8286582,Franklin,tennis,hybrid,2021,2023,0.674,1,False,
oh_3994144_-8286582:c006,oh_3994144_-8286582,Franklin,removed,tennis,2015,2017,0.559,1,True,low_confidence;reversion
oh_3994144_-8286582:c006,oh_3994144_-8286582,Franklin,tennis,hybrid,2021,2023,0.653,1,False,
oh_3994229_-8299180:c002,oh_3994229_-8299180,Franklin,tennis,hybrid,2021,2023,0.834,1,False,
oh_3994229_-8299180:c003,oh_3994229_-8299180,Franklin,tennis,hybrid,2021,2023,0.526,1,True,low_confidence
oh_3994229_-8299180:c004,oh_3994229_-8299180,Franklin,removed,tennis,2019,2023,0.467,1,True,low_confidence;reversion
oh_3994614_-8308222:c001,oh_3994614_-8308222,Franklin,tennis,removed,2011,2013,0.654,1,False,
oh_3994614_-8308222:c001,oh_3994614_-8308222,Franklin,removed,tennis,2013,2015,0.609,1,True,reversion
oh_3994614_-8308222:c003,oh_3994614_-8308222,Franklin,tennis,hybrid,2019,2021,0.324,1,True,low_confidence
oh_3994722_-8314854:c001,oh_3994722_-8314854,Franklin,tennis,removed,2011,2013,0.771,1,False,
oh_3994722_-8314854:c001,oh_3994722_-8314854,Franklin,removed,tennis,2013,2015,0.832,1,True,reversion
oh_3994722_-8314854:c002,oh_3994722_-8314854,Franklin,tennis,removed,2011,2013,0.663,1,False,
oh_3994722_-8314854:c002,oh_3994722_-8314854,Franklin,removed,tennis,2013,2015,0.782,1,True,reversion
oh_3994722_-8314854:c003,oh_3994722_-8314854,Franklin,tennis,removed,2011,2013,0.686,1,False,
oh_3994722_-8314854:c003,oh_3994722_-8314854,Franklin,removed,tennis,2013,2015,0.614,1,True,reversion
oh_3994722_-8314854:c006,oh_3994722_-8314854,Franklin,tennis,removed,2011,2013,0.539,1,True,low_confidence
oh_3994722_-8314854:c006,oh_3994722_-8314854,Franklin,removed,tennis,2013,2015,0.676,1,True,reversion
oh_3994722_-8314854:c007,oh_3994722_-8314854,Franklin,removed,tennis,2013,2015,0.662,1,True,reversion
oh_3994722_-8314854:c008,oh_3994722_-8314854,Franklin,removed,tennis,2013,2015,0.624,1,True,reversion
oh_3994843_-8290720:c001,oh_3994843_-8290720,Franklin,tennis,removed,2011,2013,0.682,1,False,
oh_3994843_-8290720:c001,oh_3994843_-8290720,Franklin,removed,tennis,2013,2019,0.649,1,True,reversion
oh_3994843_-8290720:c001,oh_3994843_-8290720,Franklin,tennis,removed,2021,2023,0.439,1,True,low_confidence
oh_3994843_-8290720:c002,oh_3994843_-8290720,Franklin,tennis,removed,2021,2023,0.417,1,True,low_confidence
oh_3994843_-8290720:c003,oh_3994843_-8290720,Franklin,tennis,removed,2011,2013,0.385,1,True,low_confidence
oh_3994843_-8290720:c003,oh_3994843_-8290720,Franklin,removed,tennis,2013,2019,0.742,1,True,reversion
oh_3994843_-8290720:c003,oh_3994843_-8290720,Franklin,tennis,removed,2021,2023,0.32,1,True,low_confidence
oh_3994843_-8290720:c004,oh_3994843_-8290720,Franklin,removed,tennis,2013,2019,0.44,1,True,low_confidence;reversion
oh_3994843_-8290720:c004,oh_3994843_-8290720,Franklin,tennis,removed,2021,2023,0.471,1,True,low_confidence
oh_3994843_-8290720:c005,oh_3994843_-8290720,Franklin,removed,tennis,2013,2019,0.831,1,True,reversion
oh_3994843_-8290720:c005,oh_3994843_-8290720,Franklin,tennis,removed,2021,2023,0.612,1,False,
oh_3994843_-8290720:c006,oh_3994843_-8290720,Franklin,tennis,removed,2021,2023,0.523,1,True,low_confidence
oh_3994880_-8379260:c001,oh_3994880_-8379260,Clark,removed,tennis,2013,2015,0.469,1,True,low_confidence;reversion
oh_3994880_-8379260:c001,oh_3994880_-8379260,Clark,tennis,hybrid,2019,2021,0.778,1,False,
oh_3994880_-8379260:c001,oh_3994880_-8379260,Clark,hybrid,tennis,2021,2023,0.751,1,True,reversion
oh_3994880_-8379260:c005,oh_3994880_-8379260,Clark,tennis,hybrid,2019,2021,0.809,1,False,
oh_3994880_-8379260:c005,oh_3994880_-8379260,Clark,hybrid,tennis,2021,2023,0.814,1,True,reversion
oh_3994880_-8379260:c006,oh_3994880_-8379260,Clark,tennis,hybrid,2019,2021,0.851,1,False,
oh_3994880_-8379260:c006,oh_3994880_-8379260,Clark,hybrid,tennis,2021,2023,0.782,1,True,reversion
oh_3995016_-8195186:c001,oh_3995016_-8195186,Muskingum,removed,tennis,2013,2017,0.486,1,True,low_confidence;reversion
oh_3995016_-8195186:c002,oh_3995016_-8195186,Muskingum,removed,tennis,2013,2019,0.574,1,True,low_confidence;reversion
oh_3995016_-8195186:c002,oh_3995016_-8195186,Muskingum,tennis,hybrid,2019,2021,0.379,1,True,low_confidence
oh_3995300_-8293687:c001,oh_3995300_-8293687,Franklin,pickleball,hybrid,2019,2021,0.433,1,True,low_confidence
oh_3995300_-8293687:c003,oh_3995300_-8293687,Franklin,tennis,removed,2021,2023,0.282,1,True,low_confidence
oh_3995300_-8293687:c004,oh_3995300_-8293687,Franklin,tennis,hybrid,2015,2017,0.349,1,True,low_confidence
oh_3995300_-8293687:c005,oh_3995300_-8293687,Franklin,tennis,hybrid,2017,2019,0.465,1,True,low_confidence
oh_3995300_-8293687:c006,oh_3995300_-8293687,Franklin,pickleball,tennis,2011,2013,0.633,1,True,reversion
oh_3995300_-8293687:c006,oh_3995300_-8293687,Franklin,tennis,pickleball,2013,2015,0.571,,True,low_confidence
oh_3995300_-8293687:c006,oh_3995300_-8293687,Franklin,pickleball,hybrid,2017,2019,0.319,1,True,low_confidence
oh_3995300_-8293687:c008,oh_3995300_-8293687,Franklin,pickleball,removed,2011,2013,0.479,1,True,low_confidence
oh_3995300_-8293687:c008,oh_3995300_-8293687,Franklin,removed,tennis,2015,2019,0.346,1,True,low_confidence;reversion
oh_3995300_-8293687:c008,oh_3995300_-8293687,Franklin,tennis,removed,2021,2023,0.379,1,True,low_confidence
oh_3995300_-8293687:c009,oh_3995300_-8293687,Franklin,tennis,hybrid,2017,2019,0.381,1,True,low_confidence
oh_3995300_-8293687:c010,oh_3995300_-8293687,Franklin,tennis,hybrid,2013,2015,0.428,1,True,low_confidence
oh_3995311_-8285830:c001,oh_3995311_-8285830,Franklin,tennis,removed,2011,2013,0.88,1,False,
oh_3995311_-8285830:c001,oh_3995311_-8285830,Franklin,removed,tennis,2013,2015,0.528,1,True,low_confidence;reversion
oh_3995311_-8285830:c001,oh_3995311_-8285830,Franklin,tennis,hybrid,2017,2019,0.573,1,True,low_confidence
oh_3995311_-8285830:c001,oh_3995311_-8285830,Franklin,hybrid,tennis,2021,2023,0.494,1,True,low_confidence;reversion
oh_3995311_-8285830:c002,oh_3995311_-8285830,Franklin,tennis,removed,2011,2013,0.901,1,False,
oh_3995311_-8285830:c002,oh_3995311_-8285830,Franklin,removed,tennis,2013,2017,0.531,1,True,low_confidence;reversion
oh_3995311_-8285830:c003,oh_3995311_-8285830,Franklin,tennis,removed,2011,2013,0.585,1,True,low_confidence
oh_3995311_-8285830:c003,oh_3995311_-8285830,Franklin,removed,pickleball,2013,2015,0.697,,True,reversion
oh_3995311_-8285830:c003,oh_3995311_-8285830,Franklin,pickleball,hybrid,2017,2019,0.666,1,False,
oh_3995311_-8285830:c004,oh_3995311_-8285830,Franklin,removed,hybrid,2013,2019,0.793,1,True,reversion
oh_3995356_-8307660:c001,oh_3995356_-8307660,Franklin,tennis,hybrid,2017,2019,0.53,1,True,low_confidence
oh_3995356_-8307660:c002,oh_3995356_-8307660,Franklin,tennis,hybrid,2017,2019,0.414,1,True,low_confidence
oh_3995356_-8307660:c003,oh_3995356_-8307660,Franklin,tennis,hybrid,2019,2021,0.44,1,True,low_confidence
oh_3995468_-8380935:c001,oh_3995468_-8380935,Clark,tennis,hybrid,2021,2023,0.664,1,False,
oh_3995468_-8380935:c002,oh_3995468_-8380935,Clark,tennis,hybrid,2017,2019,0.512,1,True,low_confidence
oh_3995468_-8380935:c003,oh_3995468_-8380935,Clark,tennis,hybrid,2011,2013,0.875,1,False,
oh_3995468_-8380935:c003,oh_3995468_-8380935,Clark,hybrid,removed,2015,2017,0.817,1,False,
oh_3995468_-8380935:c003,oh_3995468_-8380935,Clark,removed,hybrid,2017,2019,0.49,1,True,low_confidence;reversion
oh_3995468_-8380935:c004,oh_3995468_-8380935,Clark,tennis,removed,2011,2013,0.519,1,True,low_confidence
oh_3995468_-8380935:c004,oh_3995468_-8380935,Clark,removed,hybrid,2017,2019,0.871,1,True,reversion
oh_3995468_-8380935:c004,oh_3995468_-8380935,Clark,hybrid,pickleball,2021,2023,0.904,,False,
oh_3995468_-8380935:c005,oh_3995468_-8380935,Clark,tennis,hybrid,2011,2013,0.879,1,False,
oh_3995468_-8380935:c005,oh_3995468_-8380935,Clark,hybrid,tennis,2013,2015,0.67,1,True,reversion
oh_3995468_-8380935:c005,oh_3995468_-8380935,Clark,tennis,hybrid,2019,2021,0.456,1,True,low_confidence
oh_3995468_-8380935:c006,oh_3995468_-8380935,Clark,tennis,hybrid,2021,2023,0.446,1,True,low_confidence
oh_3995559_-8349054:c001,oh_3995559_-8349054,Madison,tennis,hybrid,2015,2017,0.323,1,True,low_confidence
oh_3995559_-8349054:c001,oh_3995559_-8349054,Madison,hybrid,tennis,2017,2019,0.323,1,True,low_confidence;reversion
oh_3995559_-8349054:c002,oh_3995559_-8349054,Madison,hybrid,removed,2011,2013,0.392,1,True,low_confidence
oh_3995559_-8349054:c002,oh_3995559_-8349054,Madison,removed,hybrid,2015,2017,0.664,1,True,reversion
oh_3995559_-8349054:c002,oh_3995559_-8349054,Madison,hybrid,pickleball,2019,2021,0.835,2,False,
oh_3995559_-8349054:c003,oh_3995559_-8349054,Madison,tennis,removed,2013,2015,0.559,1,True,low_confidence
oh_3995559_-8349054:c003,oh_3995559_-8349054,Madison,removed,hybrid,2015,2017,0.902,1,True,reversion
oh_3995559_-8349054:c003,oh_3995559_-8349054,Madison,hybrid,pickleball,2019,2021,0.65,2,False,
oh_3995676_-8382124:c002,oh_3995676_-8382124,Clark,hybrid,tennis,2011,2015,0.594,1,True,low_confidence;reversion
oh_3995676_-8382124:c003,oh_3995676_-8382124,Clark,tennis,hybrid,2021,2023,0.415,1,True,low_confidence
